term_str,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
leads,-0.010190563,-0.061186545,0.03136428,0.059593856,0.05015999,-0.10777359,0.027540661,0.12443975,0.16285636,0.11805556,0.070687085,-0.020554705,-0.008659006,0.15330522,-0.07364963,0.057944223,-0.14123513,-0.03837197,-0.089366354,-0.08248106,0.14262827,0.026783394,-0.073397785,0.007764729,0.0027926513,0.064941525,0.029309737,-0.19780064,-0.0679694,0.072537035,0.2573839,0.10571526,0.13427106,7.489063e-05,-0.0485573,0.17690702,-0.07688213,-0.058102027,-0.0839629,-0.2366346,-0.11944523,-0.078094326,-0.022008944,-0.01639469,0.24242887,-0.13734001,-0.09299362,-0.062324747,0.08665361,-0.026040077,0.0908908,0.059909817,-0.09799655,0.04794977,0.09887826,-0.095391415,0.058527455,-0.117435366,-0.16698697,0.008789717,0.014327889,0.0018695121,-0.0826664,0.04494607,-0.1991909,-0.021503277,-0.1629096,0.20687799,0.030474214,0.028050868,-0.06244757,-0.06213345,0.17035682,0.036979396,0.16279234,0.059925005,0.15775868,-0.105384514,-0.21783796,-0.08171604,-0.07601412,0.094764896,-0.122933365,0.21662809,-0.092956014,-0.0022164516,-0.0063265157,0.17297731,-0.070902586,-0.10973016,-0.0040838607,0.034120664,0.057692926,0.05290623,0.20188536,0.19314122,0.044217553,-0.14936355,-0.013508857,0.126798,-0.2496251,0.18298241,0.028517826,-0.1149619,-0.21809343,-0.019402605,0.007028536,0.1033625,-0.060538642,-0.17873688,-0.15436335,-0.19337083,0.026299687,-0.013254503,0.018643413,-0.01706324,0.065873526,-0.1939026,-0.024949204,-0.14986531,0.007903485,0.09195328,0.012025237,-0.26443443,0.064178586,0.08201109,-0.24068074,-0.01524329,-0.17554012,0.06753795,0.10688489,0.08752927,-0.017937738,-0.031280987,-0.08925939,0.26259974,-0.08590267,-0.1213801,-0.04174133,-0.18134703,0.16064768,-0.21939087,-0.07509624,-0.10512157,-0.036638908,-0.24470821,0.083823554,0.13564874,0.027775254,-0.047769792,-0.0062925196,-0.024384104,0.0023628245,0.10978788,-0.13384509,0.11472296,0.19145529,0.005256772,-0.12691806,0.13868283,0.14342315,0.12277194,-0.11202537,0.010174798,-0.0967477,0.033984732,-0.09531156,-0.1610533,-0.1111917,-0.019861741,-0.103443965,0.12338407,-0.039106213,-0.08830768,0.17049578,-0.004071423,0.051581096,-0.0748284,0.13218002,0.100129776,0.08145193,-0.10073154,-0.028408892,0.013939736,-0.03371626,-0.044739567,-0.07638951,0.053359192,-0.00023301787,-0.0033441395,0.02752683,-0.0092438795,0.07480965,0.029535666,0.0740879,-0.059886653,-0.073386885,-0.0808753,0.15026827,0.0151549345
confused,-0.01398375,0.032238897,0.07039895,0.07953323,0.023024872,-0.20257433,0.2310612,0.12168445,-0.10534478,-0.05039817,-0.113365896,-0.13765052,-0.13303588,0.011327778,0.032877337,-0.17543438,0.041394457,0.104957014,-0.07368128,-0.1623331,-0.0312486,-0.1099171,0.025113892,-0.042217437,0.13833283,-0.18989216,0.035239547,-0.0735721,-0.09688255,-0.069053106,0.1298647,-0.037599463,0.05717563,0.10676844,-0.029609941,-0.05679159,0.18972516,-0.1433875,0.05233468,-0.10580066,-0.11273556,0.15270679,-0.0043539493,0.00956276,0.023846798,-0.06287445,-0.11801603,0.011967936,0.12721784,0.03471764,-0.0677944,-0.039773848,0.12077132,-0.032801054,0.1216858,-0.078126825,0.05718811,0.041561827,-0.15902756,0.062324487,-0.10985781,0.019520393,0.0384908,0.007676265,-0.1436527,-0.02870025,0.032129183,0.09464131,-0.122849464,0.043126356,0.051588397,0.06370023,0.07945641,-0.068688445,-0.036986545,-0.06178842,0.1483624,-0.13923368,-0.18638253,0.04065366,-0.08450131,-0.078586936,-0.10647954,0.23398179,-0.08751366,0.04702338,0.047993436,0.095278785,-0.03001805,0.08436267,0.12868382,0.18211472,0.08627759,0.05533747,0.21088764,0.17010838,-0.030461982,0.0063715326,0.17943889,0.06864055,-0.11512558,0.1491411,0.03699241,0.0028361538,0.028895706,-0.059681974,0.122278795,0.15209326,-0.2701183,-0.047883544,-0.022562662,-0.07868416,-0.09054427,0.042120814,0.11016636,0.059267607,0.13909854,-0.019175014,0.014793255,-0.123133786,-0.072248496,0.12723319,0.18068008,-0.14373535,-0.02059877,0.044100553,0.014435943,-0.12031408,0.026603997,-0.06728176,0.10496724,-0.029537983,-0.0559114,0.04162737,-0.081032895,-0.03359734,-0.017685184,-0.022700394,-0.03139097,-0.083512045,0.11164727,-0.18481958,-0.025277747,0.12846495,-0.01172102,0.12745695,-0.05874242,-0.11379527,0.054412685,0.0002945351,0.08879487,-0.115774065,-0.13164888,0.0685648,-0.1379346,0.16247067,0.07441428,0.08056687,0.006300212,0.16960715,0.07903056,0.040284157,-0.042417172,-0.19597887,0.13587181,-0.06498639,0.1475611,-0.1888733,0.011681205,0.007311523,-0.1519112,-0.062201723,-0.11387264,-0.10433298,0.18598571,0.037580516,-0.2916146,0.25957364,0.0579114,0.061942685,-0.0017174078,0.2297566,0.01181414,0.041139457,0.105527215,0.009445367,0.2062698,0.06153269,0.3715547,-0.07839893,0.19809161,0.06366184,-0.14010288,-0.19803028,0.18468735,0.05410728,0.15768875,-0.21824884,-0.045782324,-0.07877108
accounting,0.13242315,-0.001995655,0.06343849,0.06107659,0.020428509,-0.1724434,0.09593665,0.19821763,0.029416492,-0.119138494,0.012870821,-0.22135943,-0.13099143,0.114522606,-0.124081925,-0.03776404,-0.030532429,0.10592399,-0.09754216,-0.13461766,0.0641964,-0.114340216,-0.108496346,-0.034845226,-0.0027122742,-0.0018810608,0.029364042,-0.27293542,0.009721212,0.02683437,-0.054291733,0.0054175365,0.086855724,-0.000109285356,-0.0564231,0.02529547,0.008086922,-0.029684141,-0.079925515,-0.17922354,-0.11859096,0.12687446,-0.013263411,-0.069147505,0.18762007,0.014773656,-0.06647397,-0.027410958,0.09437578,0.03790472,0.04680978,-0.12560846,-0.07417455,-0.026735822,0.027080351,-0.11480544,-0.05317312,-0.086126156,-0.19250825,-0.027847221,0.03658421,0.05489599,-0.14495932,-0.04697763,-0.041186232,-0.071054615,-0.031620048,0.18329315,0.0482119,0.082895294,0.09359089,0.1982209,0.13640709,-0.043894798,0.14477791,0.071951084,0.08023632,-0.18651567,-0.12504238,-0.05803806,-0.022420008,-0.051228393,-0.12592413,0.29173422,-0.04894756,-0.06767379,0.09482941,0.09801549,-0.04394296,0.053042077,0.07198361,0.10043712,0.120486125,0.22647986,0.20056628,0.21585786,-0.10868976,-0.068931095,0.05851952,-0.014692676,-0.10962765,0.12002289,0.1351712,0.10125791,-0.09842202,-0.05777179,0.22710077,0.07950659,-0.11303953,-0.045008317,0.011823296,-0.18910183,-0.08206203,0.0155430185,0.017944492,0.0073440345,0.019539913,-0.18183778,0.025567995,-0.113091834,-0.124435715,0.15044113,0.16508375,-0.1544513,-0.00025797653,0.069795124,-0.09084565,0.124010414,-0.17677051,0.028411813,-0.05578732,-0.057915818,0.034513786,0.025473807,-0.011791472,0.14590654,0.048856564,-0.16074556,-0.1711382,-0.1345078,0.07915761,-0.09811438,0.022207009,0.036442034,0.0865625,-0.009678846,0.048011873,0.04109798,0.11489539,0.025921144,0.06463,-0.100295216,-0.07448719,0.14861283,-0.15309718,0.15417817,0.14896819,0.076717645,-0.12695158,0.031017555,0.1837981,0.05284857,-0.020166887,-0.092582315,0.07418632,0.024873758,0.11163984,-0.15017757,-0.1346241,-0.042696882,-0.15920827,0.037168283,0.0327076,-0.023619376,0.078160435,0.16356383,-0.1772919,0.06439438,0.14861342,0.08052732,-0.022742603,0.16587025,-0.09488148,-0.007988367,0.11549436,0.070698984,0.19972102,0.047754068,0.2130926,-0.0552963,0.096010245,0.02996108,-0.15065433,-0.05283871,0.15616423,-0.09010009,-0.019652708,-0.11280811,0.082496464,-0.067858584
wonder,-0.013706918,0.008246903,0.060012244,0.21490379,0.17394339,-0.41670823,0.18619631,0.3167601,0.09934718,0.2284249,0.05855335,-0.05437969,-0.053965077,0.1923055,-0.031836316,0.022212533,-0.021269713,-0.080431946,0.14978997,-0.22695926,0.35748297,-0.018694298,-0.0015274952,0.16869804,0.049277563,-0.11887175,0.12820792,-0.0008705976,0.019537026,-0.05086832,0.09904894,0.15496558,0.020287815,-0.006746661,0.06382516,0.024575265,0.1589766,-0.014691934,-0.07707503,-0.15794156,0.06406086,-0.07900153,-0.24109152,0.20898597,0.08866213,-0.07733152,-0.12546706,-0.14309368,-0.14672129,-0.0015188606,-0.061328795,0.0027524086,0.07006283,0.0248585,-0.00035883547,-0.012854301,-0.092262655,-0.17210063,-0.074287154,-0.11603267,-0.04550906,-0.093196,0.060424544,-0.0974696,-0.13547552,0.1517812,0.12687755,0.1769897,-0.26127657,-0.12830937,-0.09966276,0.089683086,0.07952573,0.083677545,0.085532285,0.04961185,0.04522812,0.06051594,-0.26615804,0.051106907,-0.12113771,0.114473745,-0.07257833,0.058131903,-0.12224335,-0.111980096,0.20199066,0.10902127,0.10439662,-0.27901483,0.1284011,0.04683125,0.07917443,0.020603709,0.13304299,0.07232087,0.105838805,0.14453721,-0.0615678,0.0929347,0.010954006,0.10935735,0.09519698,-0.2178615,-0.06944932,-0.1471744,-0.123411894,-0.04562518,-0.29005188,-0.22388013,-0.048557628,-0.010059406,0.023667885,-0.1005188,-0.004240394,0.014860892,0.038275998,-0.07862497,-0.14341572,0.034409977,0.0047770096,-0.00029523027,0.25395483,-0.2959796,-0.040935714,0.123579025,-0.05666609,-0.05977882,-0.009644906,-0.0180136,0.06744298,-0.014200362,-0.07766519,-0.25908998,0.092230126,0.0017387802,-0.14562397,0.09588613,-0.18576422,-0.058277067,0.20465317,-0.2903163,-0.11503506,0.025123779,-0.030030383,-0.09860066,0.11174636,-0.031902477,-0.00036154527,0.13686302,0.091521315,0.008775606,0.0023059177,0.14762917,-0.3546496,0.075605206,0.14927828,0.030039545,0.104662694,-0.0025622612,0.13213982,0.005622534,0.050377168,0.0660409,0.07810346,0.070676334,0.06738806,0.047706265,0.13875759,0.117984295,-0.07773154,0.11311136,0.16530998,-0.0066331686,0.060465127,0.13102065,-0.08924914,0.14815392,0.04122373,0.1718444,-0.16723818,-0.105537616,0.10438,0.05817299,-0.03304997,-0.04285776,-0.19750969,0.24197204,0.1718757,0.119086534,0.16011453,0.053989597,-0.20832129,-0.22856602,-0.14406183,0.11394194,0.06549119,0.056571055,-0.022530586,0.017684763
fault,-0.018270161,0.042970084,-0.16251321,0.18449572,0.3185729,-0.1541084,0.06357225,0.14741527,0.22892462,0.008021441,-0.19792433,-0.24236943,-0.18827184,0.04378908,-0.056176186,-0.10977184,-0.13860272,-0.02084848,-0.073220454,-0.10803,0.037478365,0.01334552,0.08021253,0.07977523,0.07748311,-0.1414647,-0.095576294,-0.0757127,-0.06354246,0.03216579,0.12267752,0.0017403085,0.34232083,0.008814098,-0.24660863,-0.20840026,0.24474679,0.05932747,0.03613322,-0.18972602,-0.15954106,0.07304677,-0.023482874,0.23291881,-0.13876,-0.2114866,-0.06214533,-0.2149942,0.028895395,0.06866909,0.17971075,-0.1254238,0.02517807,-0.085664384,0.092369184,0.086509146,0.11351836,0.06712566,-0.2102282,0.09127038,-0.11515464,0.18713523,-0.12539929,0.08843597,-0.16323784,0.004913603,-0.03999314,0.20704512,-0.2566129,-0.13948213,-0.00034359517,-0.3497139,0.3628333,0.025913725,0.08830915,-0.1716448,0.120137244,0.07802439,-0.39975354,-0.05812478,-0.25936642,-0.058208577,-0.06606726,-0.031806834,-0.22784553,-0.046200022,0.082653105,0.031038372,-0.23421094,-0.20394167,0.10177095,0.1232785,-0.1161965,0.20938817,0.17123252,0.011925379,-0.008569358,0.09739705,-0.12416537,0.0017032565,-0.2348759,0.17765659,-0.12547633,-0.17120089,-0.14216624,0.03656266,-0.25338152,0.22569416,-0.015856173,-0.16214938,-0.0869875,-0.25964794,-0.046472996,0.0369842,0.029476715,0.08375395,-0.0644051,-0.0981763,0.039494835,0.08436134,0.16148487,0.009770071,0.1514316,-0.11870819,0.09336753,0.31624717,-0.32802942,-0.22776514,0.21775901,-0.11533692,-0.083544955,0.0033747763,-0.04825515,-0.06621858,-0.0025946863,0.0025314016,-0.062617905,-0.090093665,0.08734265,-0.07014831,0.12985644,-0.24827766,0.11381356,0.00793203,-0.11324123,0.09325148,-0.038094312,-0.2297244,-0.19555277,-0.1889397,-0.06733455,0.14372174,0.027544478,0.084915586,-0.0669166,0.06657855,0.109669104,-0.06349429,0.0046459585,0.20478964,0.10573113,-0.059877697,-0.2724094,0.10935694,0.15376636,-0.08420593,-0.033973012,-0.21489225,0.015295404,0.09591073,-0.16202272,0.0957127,-0.13805452,-0.3139909,0.33313593,0.2583178,-0.06500104,0.27255818,0.042392574,0.16436528,-0.15809761,0.0117793325,0.13776058,0.18096359,-0.016656358,0.07969902,0.012503213,0.26748708,0.32421097,-0.07659405,0.3007451,0.021537354,-0.19479606,-0.2637243,-0.050248552,0.17588945,0.12623292,-0.0075498153,0.037439454,-0.012175921
space,0.052550185,0.08155979,0.07193684,-0.06331985,0.021326534,-0.0696694,0.09972087,0.09404082,0.0915203,-0.0025352738,-0.011791621,-0.12897961,-0.014035508,0.051578596,-0.08706949,-0.03995433,-0.012092381,0.09846827,-0.10089256,-0.2064545,0.024035439,-0.022673868,-0.005462751,-0.045700237,-0.020826157,0.020150892,-0.087421395,-0.083090685,-0.0146956565,0.017571926,0.13166401,0.1219675,0.14584225,0.076463304,-0.03238229,0.093254544,-0.03784979,-0.04483002,-0.10135786,-0.33239695,-0.19584979,0.010837144,0.008847986,-0.037228957,0.21949948,-0.054117046,-0.09579919,-0.12064724,0.07403018,0.011273823,0.05982608,-0.020866606,-0.11971331,-0.06717114,-0.0010987024,-0.020031037,-0.036307078,-0.052362103,-0.15943354,0.03805812,0.028520882,0.045427874,-0.09326631,0.04486573,-0.15071522,0.01216517,-0.14686911,0.08075093,-0.027974611,-0.016014548,0.05896185,0.041674886,0.20045629,0.017788671,0.14222795,-0.040674493,0.13701202,-0.23596418,-0.12010256,-0.028842146,-0.08199942,0.053353224,-0.10197762,0.23539539,-0.15018722,-0.04141022,0.08357923,0.059418045,-0.11993342,-0.10822415,-0.024798838,0.0070878477,0.04004402,0.12373397,0.28730467,0.22548251,0.0681371,-0.21987937,0.019119428,0.12387097,-0.28794453,0.14331342,0.01798511,0.060018748,-0.25335494,-0.08341762,0.062216077,0.099841714,-0.097878456,-0.1565316,-0.06548949,-0.1455527,-0.10539124,0.004657918,0.11765063,0.01220961,0.12134547,-0.20741509,-0.05765613,-0.047854867,-0.08779087,0.13840386,0.08181836,-0.17636482,-0.022263851,0.15861633,-0.30223465,-0.0053278925,-0.15727729,0.07012384,0.078292504,0.040131282,0.014397927,0.0014194485,-0.123510115,0.14202027,-0.05421566,-0.20748594,-0.09424828,-0.21789081,0.13035473,-0.14567776,-0.03832148,-0.011848356,-0.045856833,-0.13338001,-0.16116227,0.057028398,0.018426979,-0.17922221,0.047543827,-0.08892387,0.020709803,0.08712801,-0.13289075,0.13070327,0.1679632,0.0054754103,-0.19180828,0.07827737,0.10160245,0.03492387,-0.12393219,-0.04088554,-0.05607313,0.0105460035,-0.016090523,-0.1092626,-0.15502398,-0.087430306,-0.26174894,0.18213403,0.026797192,-0.07896188,0.14950228,0.11651061,-0.012725088,-0.034340188,0.124264024,-0.06758507,0.034700636,0.035803635,0.038792837,0.14192002,0.003962928,0.061762344,0.041196603,0.002672669,0.06331962,-0.10003888,0.07490042,0.120183475,0.02102913,0.006169819,0.19108261,0.05075505,-0.0905436,-0.09376637,0.14252196,-0.062325593
yesterday,-0.020049116,-0.023734957,0.07096153,-0.097592264,0.0690213,-0.021564942,0.06811469,0.20102306,-0.08606659,0.044373788,-0.19396693,-0.092437245,0.013049471,0.0054383827,-0.10445095,-0.10951194,0.101142526,0.098486364,-0.031852785,-0.20704405,0.017449003,-0.06863931,0.037739243,-0.07572028,0.051657412,-0.08454083,-0.019842125,-0.048048493,-0.06772569,0.039372776,0.11041863,-0.029542042,0.0063682212,0.12268152,-0.0879804,-0.01735952,0.03938052,-0.03275629,0.05085972,-0.17823943,-0.07874104,-0.011219391,0.022402465,0.04018699,0.07185841,-0.030927202,-0.017655281,-0.1479681,0.036260903,0.07342861,-0.018102866,-0.02409472,0.040917963,-0.020416092,-0.001708433,0.07884749,-0.078691565,-0.23001431,-0.16626567,-0.07178743,-0.028321836,-0.010059201,0.027955256,0.059428282,-0.15720882,0.14864202,0.07824379,0.13626015,-0.15355241,0.05985544,0.15500869,0.10854006,0.19929962,0.047654044,0.03735075,0.020268116,0.06489084,-0.0052814055,-0.18951942,0.04316652,-0.057348832,-0.09890388,-0.15738057,0.21915992,-0.09988541,-0.035770338,0.040180564,0.11234137,0.047859095,-0.039235782,0.12389962,0.1343543,0.18719088,0.027264353,0.24553199,0.12782362,0.08158117,0.03771733,0.16785897,0.032392412,0.004134178,0.20136318,0.041913446,0.000282025,0.03396736,-0.18838577,0.1528664,0.10107256,-0.075836115,-0.07906245,-0.022600286,-0.009145713,-0.05930848,-0.08469409,0.01790716,0.057720006,0.15337381,-0.13313562,-0.06867276,-0.07148908,-0.013939809,0.101766884,0.123132825,-0.15684897,-0.09404917,0.013142174,-0.055201776,-0.1283224,-0.055027034,-0.00027377074,-0.027042555,0.0053407913,-0.098723166,-0.00992598,0.021683196,0.03318087,-0.072927915,0.005146853,-0.046746764,-0.12825647,0.07157643,-0.0722645,0.04731124,0.051416554,0.011895819,0.07481824,-0.062220518,-0.08597434,-0.08012926,0.018068016,-0.0075693335,-0.026588505,-0.07812484,-0.05431602,-0.013719819,0.20820686,0.10761809,0.14346884,-0.04025056,0.028336195,0.032755475,-0.060675517,0.08214738,-0.038367778,0.07911008,-0.0012221924,0.011499053,-0.058495782,-0.079996444,-0.15468897,-0.10177805,0.024233164,0.018388791,-0.01820093,0.082735494,-0.0015310275,-0.22352467,0.06925452,-0.030717945,0.103787646,-0.017779568,0.05730454,0.075046465,-0.054520246,0.11843296,0.08011846,0.031740416,0.014867913,0.22937664,-0.1586831,0.034157973,0.035045844,-0.050255995,-0.13159882,0.03667962,0.002927229,-0.04212581,-0.088608,-0.03524677,-0.07635211
worse,-0.06374264,-0.120731235,-0.023268804,-0.04425582,0.075942785,0.026955906,0.15476564,0.1640527,0.048426364,0.0065584695,-0.00024639393,0.13721476,0.14646207,0.007608726,-0.102168106,-0.11484636,-0.006369608,0.05673244,0.004262673,-0.28226066,0.08880146,0.04127302,0.012649001,-0.042166602,0.013625435,-0.035166506,0.02560456,0.104422666,-0.08338007,0.15376551,0.22163855,-0.03812862,0.2460369,0.16326363,-0.01904036,0.084946774,-0.0052520763,0.042567547,0.031488646,-0.1523614,-0.19585411,-0.07810835,-0.02388713,0.13476668,-0.0071130935,-0.21849936,0.1193981,-0.12513374,-0.013961275,0.12102343,0.1590553,-0.19073361,-0.08528574,-0.014617988,-0.06666706,-0.054649554,0.11038018,-0.062791556,-0.14752857,0.04031819,-0.10531739,0.011727287,0.059151962,0.11736192,-0.40182257,0.1779208,0.14856753,0.16144444,-0.2827292,-0.02353618,0.085333474,-0.04087501,0.19343323,-0.0036608248,0.090233885,-0.04658309,0.036829248,0.043297164,-0.24507304,0.13807075,-0.18642941,0.102217644,-0.055482633,0.061606765,-0.06355082,0.0456721,-0.075512625,0.0756205,-0.061688155,0.07720113,-0.017579176,-0.015384539,0.10098449,-0.056661237,0.21948126,-0.035894357,0.36414525,-0.09876624,0.21841973,0.04288096,-0.052014586,0.08206656,0.06557137,0.1497766,-0.14903006,-0.2535948,0.0807266,0.091651335,-0.20428951,-0.10787015,-0.06652149,0.11988143,-0.23562771,-0.052626237,-0.12093794,0.039484672,0.00954831,-0.12856956,-0.118125685,0.062960155,-0.1756229,0.19986781,0.10856145,-0.052360483,-0.098468475,0.06663936,-0.20007803,-0.21303749,-0.18954606,0.1179074,0.15471613,-0.02258342,-0.0058234646,-0.11087231,-0.17015241,0.027676474,-0.27040198,0.068834335,-0.01564268,-0.27455655,0.04762952,-0.16314583,-0.059319172,0.054250088,-0.08496048,-0.085222304,-0.19264163,0.014524548,-0.085207336,-0.041963164,-0.048408836,-0.075487375,0.05610497,-0.031942613,-0.16394128,0.089158714,0.08778293,0.015875781,0.055147015,-0.015381275,-0.04342096,0.12154244,-0.04357336,-0.08403107,-0.036373362,-0.07150259,0.022822728,-0.10002694,-0.13496235,-0.13134165,-0.2572259,0.12668696,0.08859921,-0.046447273,0.23036067,0.07783264,-0.0017585757,0.024039421,0.10581302,-0.11962863,0.074478015,-0.026767537,0.12753911,0.017677777,-0.0047330474,-0.051163,-0.06602397,-0.17729639,0.14342017,-0.0059786285,-0.020471692,0.040325,0.061819382,0.036684345,-0.007174085,0.02774375,-0.11713677,0.13881186,0.012583141,0.047553204
2,0.10164172,0.020206427,0.17695646,-0.115231216,-0.03989523,-0.06236143,0.07839006,0.18410583,0.038493574,-0.019723933,-0.023725247,-0.07819346,0.09860937,0.0261266,0.0046897414,-0.10437212,0.0030552957,0.17452358,-0.03482392,-0.24206726,0.012785581,-0.0026745864,-0.1448386,-0.023712037,-0.042194925,-0.024963295,0.057581805,-0.036594957,-0.04482976,-0.01650191,0.08960247,-0.006638391,0.0036379658,0.12455661,-0.034659352,0.0751135,0.014236841,-0.013833349,-0.110003896,-0.230324,-0.16497211,0.0018438954,0.09840218,0.030549387,0.13719964,-0.035759404,-0.077070184,-0.041181285,0.052569702,0.060815338,-0.049598742,-0.14151996,-0.10953157,-0.09571567,-0.08987947,-0.07446483,-0.04653225,-0.13036019,-0.046373826,-0.022936946,0.03599717,0.075019516,-0.0075711627,0.07522325,-0.1204735,0.11371624,-0.039662335,-0.009589723,-0.013345913,-0.073041074,0.18104419,0.16016997,0.1191988,0.0069750496,0.115279436,0.035494592,0.071122,-0.18092184,-0.049420387,0.023783002,-0.040041912,-0.048853796,-0.20898207,0.17457579,-0.09279179,-0.031777035,0.021657452,0.067355275,-0.05057572,0.025616165,-0.060212415,0.13200815,0.13122085,0.11455544,0.35265186,0.23082365,0.15286234,-0.21533453,0.11460444,0.05151327,-0.05793753,0.1680676,0.12899762,0.16334666,-0.21037097,-0.17653844,0.2151652,0.15341328,-0.19804765,-0.1209371,-0.075025894,0.030390875,-0.09626577,-0.038480964,0.07937766,0.04771991,0.10542778,-0.16046129,-0.0860164,-0.09050802,-0.12598729,0.22370341,0.17152236,-0.19073972,-0.19587472,0.13478364,-0.16810858,-0.0565558,-0.2096273,0.100827284,0.05789766,-0.03793684,0.0077543524,-0.010016143,-0.04603058,0.12683646,-0.14115538,-0.19832435,-0.2246656,-0.2230533,0.13424197,-0.10660599,-0.014564605,0.07461339,0.035501197,-0.12798126,-0.19355279,-0.013060739,0.008512349,-0.114144176,-0.0048148963,-0.103576615,-0.007664969,0.037568476,-0.21075675,0.13789175,0.06696577,0.09085061,-0.14504558,-0.015747797,0.09186033,0.11408242,-0.048621822,-0.16206993,0.04963695,0.030879777,0.11048564,-0.07363144,-0.18325049,-0.07725908,-0.31500152,0.08399291,0.076352686,0.08268847,0.13358504,0.1361467,-0.10784154,0.037748784,0.10817904,0.015424396,0.04298415,0.10016074,-0.044368207,0.052835524,0.020543404,0.09680711,0.09979045,-0.101410985,0.0895133,-0.12786706,0.11947415,-0.0060841204,-0.024162536,0.02080473,0.15542923,-0.043393392,-0.094454266,-0.14054567,0.04428005,-0.049058788
00,0.06584163,-0.1032552,0.07130704,0.08679423,0.044793695,-0.13864188,0.07051548,0.1813109,-0.040455777,-0.014146027,-0.09838575,-0.12653832,0.02328544,0.076118074,-0.030910484,-0.034732707,-0.084660724,0.2014906,-0.038704045,-0.14545819,0.08281265,-0.030816484,-0.150416,-0.041257545,-0.0042832894,0.02396823,0.10713592,-0.05467748,-0.07275817,0.07328822,0.06820293,-0.051837523,0.08864486,-0.026541661,-0.11925485,0.13781655,-0.018436687,-0.019893061,-0.12252179,-0.14699546,-0.16735671,0.13182166,0.06668725,-0.045596942,0.107925296,-0.023566797,0.062082373,-0.058747485,0.16881323,0.055214643,0.031202827,-0.23995093,-0.0653242,-0.029465983,-0.013024669,-0.12740576,-0.0348216,-0.12176204,-0.08908341,-0.028618364,0.07397171,0.039161894,-0.05373048,0.015109894,-0.10877897,-0.06639954,0.09926675,0.06998629,0.0809558,0.08508854,0.11939204,0.07799314,0.083209254,-0.08978367,0.14512154,0.045491025,0.080090016,-0.1846075,-0.06785303,-0.089657046,-0.006833485,-0.053629573,-0.22070442,0.15637307,-0.026508642,-0.03618611,-0.10272895,-0.048866883,-0.08930126,0.118160404,0.03248426,0.14353925,0.08201224,0.06917196,0.19770497,0.111877605,-0.006078009,-0.073279284,0.09584024,-0.08107544,-0.022959279,0.09114759,0.1146396,0.09068361,0.00793356,-0.07667726,0.19441459,0.079237044,-0.15705962,-0.0696584,-0.09205611,-0.16778804,0.03586971,0.084178686,0.054010734,0.0031501655,-0.0065347864,-0.14305598,0.018615924,-0.10549378,-0.08415725,0.3117154,0.18553215,-0.16986062,-0.088404864,-0.032579646,-0.008844466,-0.027208874,-0.17441325,-0.05142483,-0.0032676803,-0.04899969,-0.03033683,0.044399533,-0.090097144,0.257979,-0.14714243,-0.19718488,-0.18474679,-0.22177072,0.15960966,-0.14822266,0.083636664,-0.007679727,0.07785488,-0.090353124,-0.046059087,0.008270987,0.05332107,0.04035448,-0.03219914,-0.10439088,0.032246877,0.045898534,-0.13692671,0.06854277,0.04952184,0.09467909,-0.16520268,0.029790398,0.1951921,0.19892424,-0.02607588,-0.121156074,0.16490078,-0.010108103,0.12767565,-0.089319445,-0.13251024,-0.08525649,-0.122320145,-0.026718305,-0.020901458,0.11975766,0.14566328,0.11670707,-0.20458493,0.107851185,0.109035894,0.04877236,0.012612405,0.15813093,-0.102201946,-0.050541423,0.082777075,-0.023377327,0.22763677,-0.059583183,0.07785248,-0.09951822,0.15252766,-0.007048671,-0.11207379,0.045905594,0.07396608,-0.18559574,0.055476688,-0.1394679,0.029741723,-0.095546424
