season,episode,scene,sentiment
7,22,24,-0.01828235286392149
7,22,25,-0.37487797653547583
7,22,26,-0.6095043118166271
7,22,28,-1.1579513782010944
7,22,29,0.038743169777672
7,22,30,0.4267923001488487
7,22,32,0.2224517085020806
7,22,33,-0.09163495695909957
7,22,35,-0.016853782037279618
7,22,37,-0.0987969466401737
7,22,38,0.0
7,22,39,-0.9479517143529521
7,23,1,0.22825717620843622
7,23,2,-0.020251365839579014
7,23,3,-2.261335170261668
7,23,5,-0.08574482569998258
7,23,6,1.2797635663428961
7,23,7,-0.202026766986112
7,23,8,0.07042373759573528
7,23,9,-0.03041927275615019
7,23,11,0.47175600161286046
7,23,12,-0.08212623937800542
7,23,13,0.22904554276027334
7,23,14,0.49821209973708364
7,23,15,-0.08429977988958832
7,23,16,-0.04430217449590296
7,23,17,-0.02511290495444334
7,23,18,0.15249179079299857
7,23,19,0.440119432235826
7,23,20,-0.48442164210570393
7,23,21,-0.21437901946983565
7,23,22,-0.2875058516483
7,23,23,-0.11174381706762875
7,23,24,-0.1516770388284496
7,23,25,0.38823111146266037
7,23,26,-0.6739388931601417
7,23,27,0.2712589555386453
7,23,28,0.645765350444367
7,23,29,-0.16713788406721355
7,23,30,1.062177509415186
7,23,31,0.11711633906977627
7,23,32,2.0354132251988553
7,24,1,0.16666889652276298
7,24,2,0.62836951666323
7,24,6,0.17552982943872256
7,24,8,1.1737145890250564
7,24,9,0.027237768681468814
7,24,10,1.2933183224052374
7,24,11,0.09525466673941776
7,24,12,0.5341900105791643
7,24,13,0.14617791599271732
7,24,15,0.6004516860258053
7,24,16,0.04923363527807323
7,24,17,0.6832582749665683
7,24,18,0.5776189940224772
7,24,19,0.3510263687453612
7,24,21,0.47138213887740377
7,24,22,0.14087365280347264
7,24,23,-0.42792846517683913
7,24,24,-0.16370747931060656
7,24,25,0.33207307481054343
7,24,26,-0.42487100376607445
7,24,27,-0.3556430219281246
7,24,28,-0.6158189542300154
7,24,30,0.6022978624308296
7,24,31,0.03797447556035319
7,24,32,-0.3560347656921517
7,24,33,0.6900210926875046
7,24,34,-0.6893003028951432
7,24,35,-0.05594681668544801
7,24,36,0.8126406327580309
7,24,37,-0.3690752069683895
7,24,38,-0.2514347774944319
7,24,39,-0.13558188722600484
7,24,43,0.1581836373650428
7,24,44,0.6319897072207604
7,24,45,-2.3117475219687673
7,24,46,-0.6844129711116306
7,24,48,0.024025210017591715
7,24,49,1.1793076077286555
7,24,51,0.999276863821071
7,24,52,-0.34146676848793456
7,24,53,0.28085331577616973
7,24,54,-0.10616217324500556
7,24,55,0.385578409646514
7,24,56,0.11508995104447808
7,24,58,-0.2545424508642312
7,24,59,0.29005870525236266
7,24,60,0.42719285701080395
7,24,61,-0.264311793566052
7,24,62,0.11987402986059104
7,24,63,0.6492232441634247
7,24,64,0.03551822679706198
7,24,65,0.29845361979662854
7,24,66,0.10402019497522244
7,24,67,-0.13775401047877686
7,24,68,0.1647835118955863
7,24,69,0.5488900902503441
7,24,71,0.11703824056120603
7,24,72,-0.924699008787507
7,24,73,0.8519594887005011
7,24,74,-0.46719162196293945
7,24,76,-0.14199965031515913
7,24,77,-0.1714814469097338
7,24,78,-0.012518618361046563
7,24,80,0.5191403672496804
8,1,2,-0.3347340031384886
8,1,3,0.27235885098335655
8,1,4,0.7758411885378693
8,1,5,0.13015947566712585
8,1,6,0.5633393696950306
8,1,8,0.06873883624504872
8,1,10,-0.006615548255410081
8,1,11,0.06758853306076057
8,1,14,-0.5437997516456403
8,1,15,-0.2600781420913932
8,1,17,-0.5252639464442183
8,1,18,-0.44286075989183804
8,1,19,0.04967442112925214
8,1,20,-0.25346059729339643
8,1,21,-0.18410546104739905
8,1,23,0.546076589408616
8,1,24,0.053592457233677816
8,1,25,0.409569602023686
8,1,26,-0.11532768188943461
8,1,27,-1.0251287775296687
8,1,28,-0.11291307452356973
8,1,29,-0.2079947038349087
8,1,30,-0.8486017118470438
8,1,32,-1.087585327017136
8,1,33,0.050719860478111445
8,1,34,1.0034674238184929
8,1,37,-0.3430952685661198
8,1,39,-0.0017605100650298598
8,1,40,0.003946223300712329
8,1,42,0.6298812819354983
8,1,43,1.774801608769306
8,1,45,-0.007407309641248018
8,1,46,-0.2120493409342029
8,1,48,-0.33962549633257294
8,1,50,1.0306641007715645
8,1,51,0.07021193177548903
8,1,53,0.49148352242842325
8,1,54,0.2160479997470209
8,1,56,1.433493607082901
8,1,58,1.264039921415308
8,1,59,0.0009605677352351627
8,2,2,-0.26563643137385495
8,2,3,-0.03378950837595457
8,2,4,0.2165445013703576
8,2,5,0.8172737372036745
8,2,6,-0.3942226400787332
8,2,7,-0.531088754707593
8,2,8,-0.42669708686733987
8,2,9,0.1691130537727044
8,2,10,0.8897672077810318
8,2,11,0.7496526961305466
8,2,12,1.0725404276510504
8,2,13,-0.0779051310230688
8,2,14,-0.33815817993199954
8,2,15,0.39738159384036015
8,2,16,-0.22864192921297838
8,2,17,-0.1412351675635522
8,2,18,1.1877443531243126
8,2,19,0.003821420207607513
8,2,20,0.3429658605526274
8,2,21,0.10990649326085851
8,2,22,0.10452033257417503
8,2,23,3.3236089024750455
8,2,24,-0.18195893797748716
8,2,25,-1.8143657329100418
8,2,26,0.7789102646462993
8,2,27,0.7136448008547439
8,2,30,-0.22234141569459698
8,2,31,0.48168340026517165
8,2,33,1.0115071372449813
8,2,34,0.12048842451749192
8,2,35,-1.6006164318529505
8,2,36,-0.30105502658198874
8,2,38,-0.014200353077654493
8,2,40,0.24550115160825697
8,3,1,-0.07779255641498847
8,3,2,1.1111039986989646
8,3,3,-0.04223193129253816
8,3,4,0.03832601954783623
8,3,5,0.43706010574338194
8,3,6,0.13199502041275418
8,3,7,0.030263446672237265
8,3,8,-0.17627746939689948
8,3,9,0.5782159087393214
8,3,10,0.2215241268635238
8,3,11,0.10072680529737217
8,3,12,-0.5337867183032821
8,3,13,-0.17964512612596226
8,3,14,-0.167456135359196
8,3,15,-0.20713806577728625
8,3,16,0.49183994044581514
8,3,17,-0.0022881341850704007
8,3,19,0.1298920709265905
8,3,20,0.3741322572718293
8,3,21,-0.531420905243658
8,3,22,-0.13475870392071956
8,3,23,0.05487797729741767
8,3,24,0.26615219062309897
8,3,25,-0.1996530909988455
8,3,26,1.4194027153079214
8,3,27,0.1575286916797837
8,3,28,-0.13110053762638363
8,3,29,-0.5525270139115711
8,3,30,0.27390674916446967
8,3,31,0.011713535283437881
8,3,32,0.055691836368120605
8,3,33,-1.4728436883791924
8,3,34,0.3258889434985079
8,3,35,-0.23009456585390922
8,3,36,-0.10421102299896015
8,3,38,0.04048804278795786
8,3,40,-0.7733153749612965
8,3,42,3.5105965887744515
8,4,1,1.488006516029415
8,4,2,-0.3933037191673226
8,4,3,0.8263154818062995
8,4,4,0.44735885647636264
8,4,5,-0.638575895474095
8,4,6,0.6637259425403248
8,4,7,0.49799185658147943
8,4,8,0.585018193618749
8,4,9,-0.22931645732446182
8,4,10,0.4711050099196519
8,4,11,-0.30230913707846363
8,4,12,-0.006775657469810022
8,4,13,-0.467776205918245
8,4,14,-0.22897771940493114
8,4,15,0.6562676966507659
8,4,16,0.546092802698248
8,4,18,0.3889759491205208
8,4,19,-1.0219632793147269
8,4,20,-1.1548557036925244
8,4,22,0.09171935458550312
8,4,23,1.2962879984821254
8,4,25,-0.07572385522599667
8,4,26,0.9820679257865892
8,4,27,1.0942352576426835
8,4,28,0.5371194253740929
8,4,29,0.9848117318784152
8,4,30,-1.3781024410325378
8,4,31,0.6891501364695793
8,4,32,0.5096073592907102
8,4,33,0.817119816797617
8,4,34,-0.531420905243658
8,4,35,0.24329485473562357
8,4,37,1.4163410157825362
8,4,39,0.7339662124432943
8,4,40,0.09577762800547296
8,4,42,0.36457012442094844
8,4,43,0.38198304794600757
8,4,44,0.2843831081715757
8,4,46,0.5293503559706514
8,4,47,-0.41986678758490276
8,4,49,-4.6503147617408285
8,4,50,-0.15829732182100306
8,4,52,0.02641237286616142
8,4,53,0.6565411545856101
8,4,54,1.024167281643276
8,5,3,-0.2990035191825676
8,5,4,-1.824415722940455
8,5,6,-0.38229799208652765
8,5,7,-0.544297092073125
8,5,11,-0.29409542228672836
8,5,12,0.007548122467192914
8,5,13,0.11297569162435987
8,5,14,-0.03290563493702099
8,5,15,-0.2917949886879046
8,5,16,-1.0012504136685034
8,5,17,-0.05483420715277824
8,5,18,-0.26907652775911467
8,5,20,-0.2892426758788704
8,5,21,-0.6024191122082421
8,5,22,0.568138857021585
8,5,23,-0.3928030200598511
8,5,24,-0.11613423756884592
8,5,25,-0.23350584932989388
8,5,26,4.050606927305876
8,5,27,-0.8387809607484116
8,5,28,-0.25312602246717436
8,5,29,-0.80190206728842
8,5,31,0.2877687265433538
8,5,32,-0.06068549493989264
8,5,33,-0.4771053766689869
8,5,34,0.7469910213776747
8,5,35,8.613097289119954
8,5,36,-0.07193676314468844
8,5,37,-0.3332616543108777
8,5,38,-0.014828581096936282
8,5,39,-0.6305825182036231
8,5,40,0.8044053207382879
8,5,41,-0.6670081249598198
8,5,43,0.10217558308922475
8,5,44,-0.05263157894736842
8,5,47,0.0887138924490254
8,5,48,-0.1981585209327832
8,5,49,0.06147204787039437
8,5,50,-0.2284535673178385
8,5,51,0.21478720019284936
8,5,52,0.2828219931503108
8,6,2,-0.24653865186626567
8,6,3,0.364208406693116
8,6,4,-0.19414149239172493
8,6,5,0.13345852881527748
8,6,6,0.26660932344870214
8,6,8,0.2692837690747051
8,6,9,0.0014160416786859337
8,6,10,-0.010430367939855868
8,6,11,0.15358860075888225
8,6,13,-1.0147630959138818
8,6,14,0.605965409493671
8,6,15,-0.2645520183984
8,6,16,0.40725741141305843
8,6,17,0.5550069953249377
8,6,18,-0.5491143572356741
8,6,19,0.028782306891401915
8,6,20,0.15358860075888225
8,6,22,2.457417612142116
8,6,24,1.3548557036925244
8,6,25,0.2732130869525943
8,6,26,0.4880539543481394
8,6,27,0.014596483386941167
8,6,28,-0.11907047044431973
8,6,29,-0.013082798086101211
8,6,30,-0.2975990208824455
8,6,31,-1.5140602925625772
8,6,32,1.5526493800224945
8,6,33,-0.937769334621877
8,6,34,-1.032529985635801
8,6,35,1.228708806071058
8,6,37,-0.14170573186458651
8,6,38,-0.9741598815760799
8,6,39,0.9435120032257209
8,6,40,-0.982104951364568
8,6,42,0.976966163874638
8,6,43,-0.025241225490351814
8,6,44,-1.5275233343711507
8,6,45,-0.9091274301701058
8,6,46,-0.2177377809329001
8,6,47,0.017118288178007812
8,6,48,-0.18355692593505793
8,6,49,0.07762240781862191
8,6,51,-0.040802132156606455
8,6,52,-0.5260853409256002
8,7,1,0.454604815474503
8,7,2,0.6749057122479628
8,7,3,-0.5031565104877501
8,7,4,-0.21512542028241394
8,7,5,-1.5974794312674887
8,7,6,-0.06920877798361988
8,7,7,1.5981020477464367
8,7,8,1.2065183196724167
8,7,9,-0.2714709547403939
8,7,10,2.4800108600490245
8,7,11,0.06778247842401276
8,7,12,0.6049717952389136
8,7,13,-0.035727652370357535
8,7,14,0.10087304102226743
8,7,15,1.4119383536079306
8,7,16,0.12526947820837397
8,7,17,0.41795445764224315
8,7,18,0.4954078124358125
8,7,19,-0.9172754515902941
8,7,21,-0.5571107109143967
8,7,22,1.8693846351511185
8,7,23,-1.0663146006311293
8,7,24,1.1046327662843944
8,7,25,-0.06514964024889208
8,7,26,-0.3139049776944732
8,7,29,0.2761168714950903
8,7,30,0.3149532312459614
8,7,32,-0.2635561459650154
8,7,34,0.06667935472896748
8,7,35,-0.5981746005001976
8,7,36,0.7335483139106405
8,8,1,0.36520732481969487
8,8,2,0.5483241004434092
8,8,3,0.8042086806503335
8,8,4,2.4126260419510004
8,8,5,1.5571161051413451
8,8,6,0.6116976348659713
8,8,7,-0.7300057181345073
8,8,8,0.1349819239790934
8,8,9,-0.8173563095966535
8,8,10,-0.4329464856034928
8,8,11,0.14698887186272877
8,8,13,-0.17174018392875753
8,8,14,0.36337448556392277
8,8,16,0.8033891753809491
8,8,17,0.09690295413433601
8,8,18,-0.269856563110985
8,8,19,0.24340090827343028
8,8,20,0.1754721169696655
8,8,21,0.4281688992524455
8,8,23,0.253535559368286
8,8,24,0.18867729994489504
8,8,26,0.3073274040026799
8,8,27,0.19141678814463434
8,8,28,0.3432104398103593
8,8,29,0.295071044954695
8,8,30,-0.39851500866031564
8,8,31,0.17311072249110493
8,8,32,-0.043852725525667005
8,8,33,0.23501221703350048
8,8,34,-0.8977358796092524
8,8,35,0.028143210633712445
8,8,36,-0.03963693677357046
8,8,37,0.5862170037809813
8,8,39,0.43124290264651777
8,8,40,0.21302077869878006
8,8,42,0.1633076809137938
8,8,43,-0.022470107242584497
8,8,44,0.2764300251367601
8,8,45,-0.9012504136685033
8,9,2,0.5877957456226891
8,9,3,-0.2804639972797615
8,9,4,1.4580501636188998
8,9,5,0.5316269964360248
8,9,6,0.44314028845806663
8,9,7,0.12689124083637224
8,9,8,-0.8238392780799483
8,9,9,0.15871372969388656
8,9,10,-0.04442145359709
8,9,13,0.07987834359975442
8,9,14,0.25354261278482315
8,9,15,0.37693480392102385
8,9,16,0.8270278871109783
8,9,18,0.16890427481850515
8,9,19,-0.09179723583842826
8,9,20,-0.021049121810740257
8,9,21,0.207282218566227
8,9,22,-0.3496190166076697
8,9,23,0.44741147564525946
8,9,25,-0.027980023666563852
8,9,26,0.34857102880347896
8,9,27,-0.8007602585856016
8,9,28,-0.5021042828012744
8,9,29,-0.07140317684659586
8,9,30,-0.5209083910489265
8,9,31,-1.4548679136034992
8,9,33,-0.21652579415459142
8,9,34,1.1007153765630644
8,9,35,1.534457444981091
8,9,36,-0.9391814018807453
8,9,37,0.34004832424213305
8,9,38,0.25974960873191066
8,9,41,0.02836509388180669
8,9,42,0.360116926658217
8,9,43,-0.2564130031023054
8,9,44,1.5906726229034773
8,9,46,2.1853005287169096
8,9,47,-0.03408040424358102
8,9,48,-2.56446697160953
8,10,1,0.21027869357165818
8,10,2,1.526950662690324
8,10,3,-0.0017553840690887612
8,10,4,-0.1114692284881718
8,10,5,0.3589945437232315
8,10,6,0.41049616074928447
8,10,7,0.38553524182020504
8,10,8,-0.10160718263303532
8,10,9,0.5170665108206418
8,10,10,0.28264389274304635
8,10,11,0.24256138324402818
8,10,12,-0.5789033606615809
8,10,14,0.2973640485238688
8,10,15,-1.4375171315699322
8,10,16,0.2124511523673804
8,10,17,0.1434883656588768
8,10,18,2.065788704515749
8,10,19,2.457417612142116
8,10,20,-0.5323898700352394
8,10,21,1.642187879827075
8,10,22,0.15647550473178992
8,10,23,-0.22357819401326637
8,10,24,-0.9754490339905828
8,10,25,0.017280859228170697
8,10,27,0.37257530986210863
8,10,28,0.0922687914993185
8,10,29,-0.04059909391804481
8,10,31,0.2100881106050164
8,10,33,0.28488264688048326
8,10,34,-0.1586143796673067
8,10,36,0.9380203646958487
8,10,37,1.9101959679417047
8,10,38,0.0936967364337786
8,10,39,0.21607128188348496
8,10,40,1.0590343956329593
8,10,41,0.09328871651127288
8,10,44,-0.6168753946670504
8,10,45,-0.1546321356923193
8,10,46,-0.2918894063748334
8,10,47,1.2838066849720136
8,10,49,-0.21970914633493224
8,10,50,0.17552982943872256
8,10,52,0.3144153868963532
8,10,54,1.8193814702376216
8,10,55,0.7620040876767002
8,11,1,-0.061626647035128324
8,11,2,1.045863078810471
8,11,5,0.6307396130449935
8,11,6,0.004717439521944811
8,11,7,0.8605352081781215
8,11,8,-0.30354603697845445
8,11,9,0.17627026865252882
8,11,10,0.0307324164752915
8,11,11,0.7123100325720759
8,11,12,-0.7053113125212496
8,11,13,-0.48915111452811333
8,11,14,0.3212158539205778
8,11,15,0.3830949601487151
8,11,16,1.7779737472966515
8,11,18,0.8271277335472882
8,11,19,-0.8194186044968725
8,11,20,2.439582316753876
8,11,21,0.0012201842527816073
8,11,22,0.48627975849263483
8,11,24,-0.5723388608633572
8,11,25,-0.014655260395832592
8,11,26,1.1168126217203007
8,11,27,0.1652630963612599
8,11,28,0.5152512997168052
8,11,29,-0.03686064208288792
8,11,30,0.025436038018050805
8,11,31,0.0911808224846836
8,11,32,0.23759361162367898
8,11,33,-0.16733370369298606
8,12,2,-0.014662325726599543
8,12,4,1.3515796866781637
8,12,5,-1.0334032803868507
8,12,8,0.5753683034006946
8,12,9,0.11753591506842316
8,12,10,-0.08581291066392523
8,12,11,-0.9206136256768277
8,12,12,-0.3129144427533372
8,12,13,-0.5632815085428146
8,12,14,0.17652878661831084
8,12,15,0.21870361514278178
8,12,16,0.10272117693155691
8,12,17,-0.49613276144240465
8,12,18,0.10929686435846303
8,12,19,0.18032830432760255
8,12,20,-0.5910428395571931
8,12,21,-0.7828745028958065
8,12,22,2.407395753802705
8,12,23,-0.563187375282647
8,12,24,-0.2093806197859855
8,12,25,0.008321811214243718
8,12,26,-0.848225996223513
8,12,27,-1.128334454577455
8,12,28,-0.6897948783837061
8,12,29,0.0
8,12,30,0.07318292416523782
8,12,31,0.449976105465407
8,12,32,-1.469360375870207
8,12,33,-0.5091163695622861
8,12,34,-0.06124814616249877
8,12,35,0.7151200091212807
8,12,36,-0.2409550224364652
8,12,37,-1.6253227474493739
8,12,38,-2.309267331716965
8,12,39,0.3071772015177645
8,12,40,0.004633175444509335
8,12,41,0.47581827952767775
8,12,42,0.16388535418701827
8,12,43,-0.8728402442888917
8,12,44,0.1524480095447212
8,12,45,0.23176598541606744
8,13,1,1.574857819455499
8,13,2,0.2089630257508027
8,13,3,-0.6122224618396315
8,13,4,-0.2177954529687123
8,13,5,0.5725210361421044
8,13,6,0.12364954341940522
8,13,7,-0.3319874133323484
8,13,8,0.1965934089713693
8,13,9,0.7371859843797122
8,13,10,0.045426936050585204
8,13,11,-0.25177108991838393
8,13,12,-0.06062093960705988
8,13,13,0.04410881549677533
8,13,15,0.4705336497516901
8,13,16,0.04674036197229838
8,13,17,0.25052154354375655
8,13,18,-0.15780280492351076
8,13,19,-0.042273892888269216
8,13,20,-0.011765721356211789
8,13,21,-0.11450912388679167
8,13,23,0.5356143310069514
8,13,24,0.20010336277400353
8,13,25,0.6333171620263517
8,13,26,0.7422766273739312
8,13,27,-1.7078004375127005
8,13,29,0.5261887609512969
8,13,30,0.3186332284565279
8,13,31,0.598115487165309
8,13,32,0.3787721247795092
8,13,33,-0.5155054262234786
8,13,34,0.7732922151752964
8,13,36,-0.2728977298395558
8,13,37,-0.24174804237157874
8,13,38,-0.17607027111479068
8,13,39,-0.21789589412539004
8,13,40,-0.88778504997728
8,13,41,-0.08711889924349271
8,13,42,-0.3219198806602928
8,14,1,0.3583232645660938
8,14,2,0.47978822749359124
8,14,3,0.13157031742731357
8,14,4,0.21401562321558695
8,14,7,0.16036347808456802
8,14,8,0.4236943651830603
8,14,9,0.3331893035054884
8,14,10,0.16184558044207556
8,14,11,0.10269975490582055
8,14,12,1.2419743627450273
8,14,14,-0.37833616178584356
8,14,16,-0.02604996599398469
8,14,17,-0.05690206134652831
8,14,18,-0.08326449926534918
8,14,19,-0.24808171896465314
8,14,20,0.13337004934435198
8,14,21,0.32318088171928905
8,14,22,-0.3757099998888095
8,14,23,-0.05505275217568071
8,14,24,0.37478500627679073
8,14,25,0.15867459634712483
8,14,26,-1.1132349520583809
8,14,27,0.3118125946283751
8,14,29,-0.48648129067069834
8,14,30,-0.18048389098115236
8,14,31,-0.4082228190548438
8,14,32,-5.056713534270265
8,14,33,-0.0021051523871894857
8,14,34,0.45447789225813634
8,14,37,0.5152117572726406
8,14,38,0.08701039638967029
8,14,40,3.730202193976047
8,14,41,0.19250390678166876
8,15,1,0.041232633318054546
8,15,3,-0.9525607008212588
8,15,4,0.819139204047372
8,15,5,0.39589525720541496
8,15,6,-0.16752758820460784
8,15,7,-0.6779812926322305
8,15,8,0.08320069592176348
8,15,9,0.0
8,15,10,-0.24219150916424212
8,15,11,-0.5246114163680159
8,15,12,-0.14357661790078705
8,15,15,0.3292129414314657
8,15,16,-0.07550796154189708
8,15,17,-0.6745062227319276
8,15,18,-1.0219632793147269
8,15,20,-0.4366298010346889
8,15,21,-2.0809937665710025
8,15,22,-0.26948413135923244
8,15,23,0.7456628502070103
8,15,24,-1.1027025030928723
8,15,25,1.1183461456109836
8,15,26,0.0
8,15,28,1.335274739393656
8,15,29,0.3858061430306795
8,15,30,-0.23006912569623247
8,15,31,0.27642945519050127
8,15,32,0.5644487858117768
8,15,33,-0.35412865160673185
8,15,34,0.29066272025679574
8,15,35,0.4589983809522702
8,15,36,0.16507507144569306
8,16,1,-0.4045225278206339
8,16,2,-0.8940027834560969
8,16,4,-2.2693846351511184
8,16,5,0.15052089399019844
8,16,6,0.48694282909085446
8,16,7,0.2600414658901816
8,16,9,0.6214699737013818
8,16,10,-0.009389816952755037
8,16,11,-0.2632258202101414
8,16,12,0.021171569847930102
8,16,13,0.45040367922657404
8,16,14,-0.025344326824409763
8,16,15,-0.35489056717500744
8,16,16,-1.3797319629524716
8,16,17,-0.24215949684898738
8,16,18,-1.067454641534587
8,16,19,-0.599789657831997
8,16,20,-0.737387538733254
8,16,21,0.1136071693652881
8,16,22,0.4187895627955707
8,16,23,0.3768021243686322
8,16,24,0.39743129134439986
8,16,25,0.3262679529376865
8,16,26,-0.01954471057672888
8,16,27,-0.2833435869103408
8,16,28,0.2835045603360117
8,16,29,0.0012993954182132367
8,16,30,-0.5569456996934481
8,16,31,-0.4093270735107795
8,16,32,-0.24486554206981426
8,16,33,-0.10696082116197458
8,16,34,0.11420406467788198
8,16,35,-0.10113057299428765
8,16,36,0.6116632226567701
8,16,37,1.0266475381773905
8,16,38,-0.06809575431925391
8,16,39,0.5768369105274844
8,16,40,-0.20540634946831746
8,17,1,0.06423922961823587
8,17,2,0.04765470061589929
8,17,3,-0.34750369570933115
8,17,4,2.3132878121790803
8,17,6,0.17498081402230273
8,17,7,0.26403685399363686
8,17,8,0.050410968144704194
8,17,9,0.2522459052025823
8,17,10,0.2286020717031505
8,17,11,0.7028954840117342
8,17,12,0.18598100961196473
8,17,13,-1.0454743536269309
8,17,14,0.011461762299517564
8,17,15,-0.48116843145464755
8,17,16,0.050927925105731665
8,17,17,-0.5217615397568117
8,17,18,-0.08753171749248334
8,17,19,0.10414166063652568
8,17,20,0.30023499440302936
8,17,21,0.23609514318297048
8,17,22,0.0640454453794157
8,17,23,-0.16367293512473602
8,17,24,-0.6087446477560269
8,17,25,-0.22391462615058685
8,17,26,0.6655098204660128
8,17,27,0.04416664907753165
8,17,28,-0.09277113561721774
8,17,29,2.1740970263625212
8,18,1,0.45635603305065164
8,18,2,0.2218848767195279
8,18,3,-0.15063288769408634
8,18,4,0.6153374533983096
8,18,5,0.045724790567880896
8,18,6,0.4950137996615263
8,18,7,0.06642211885349962
8,18,8,-1.4233498704940064
8,18,9,0.21180881705067203
8,18,10,0.2764601811530603
8,18,11,0.1482701504468881
8,18,12,0.1244393368979218
8,18,13,-0.4761840877030483
8,18,15,0.09428897821304295
8,18,16,-0.23918200887941884
8,18,17,-1.0219632793147269
8,18,18,0.17578639860973316
8,18,19,-0.03454942146656817
8,18,21,-0.4261501668064911
8,18,22,-0.28979818599701984
8,18,23,0.39263587551621426
8,18,24,0.21438014086645532
8,18,25,1.0542255782934944
8,18,27,0.005347767268796951
8,18,28,0.04509557904210156
8,18,29,-2.2078858871484575
8,18,30,-0.16338600223251756
8,18,31,-0.13641876231433345
8,18,32,0.7304734958598486
8,18,33,0.7177581074266628
8,18,34,0.7568487508638897
8,18,35,0.13635756738600874
8,18,36,-2.262680834042567
8,18,38,-0.03988469897106112
8,18,39,-0.1120671937982062
8,18,40,-0.04578442174744877
8,19,1,-0.09030705945053032
8,19,3,0.2913534978504431
8,19,4,0.5196095151671278
8,19,5,-0.7857347464019576
8,19,6,-0.41338774908147663
8,19,7,-0.2320473397142251
8,19,8,-0.42004485939928937
8,19,9,0.42487100376607445
8,19,10,0.6458627887831971
8,19,11,0.1865924326162467
8,19,12,1.3838746883491215
8,19,13,-0.40174611208562216
8,19,14,-1.9355081481321776
8,19,16,-0.045864179534053744
8,19,19,-1.2474032157819865
8,19,20,0.36323118907692886
8,19,21,-0.04941273609652885
8,19,22,-0.5433835006273956
8,19,23,0.35267744737361345
8,19,25,0.2651384528554854
8,19,26,-0.34221668550577433
8,19,27,1.1050573561088108
8,19,28,0.35968025200690124
8,19,29,0.9867407543533585
8,19,31,0.5187771245866643
8,19,32,-0.44585667209876223
8,19,33,0.24665058871310724
8,19,34,0.22340160110382873
8,19,35,-1.2904216159361694
8,19,36,-0.6699198527180159
8,19,37,0.0676629390443432
8,19,38,-0.03704107161062137
8,19,39,0.36939679289055233
8,19,40,0.10372400220358768
8,19,41,-0.019286988523254694
8,20,1,0.1875483034648442
8,20,2,-0.22611220948240612
8,20,3,-0.6447435175084355
8,20,7,0.21141144050813315
8,20,8,0.6923169547868616
8,20,9,1.8095798340906082
8,20,10,0.19529246966826844
8,20,11,0.10396793122927134
8,20,12,0.23983780460259915
8,20,13,1.2070055048412316
8,20,14,-0.06820807236198169
8,20,15,-0.14498131342223589
8,20,16,-0.129246908388735
8,20,17,0.6025261702603548
8,20,18,-0.5502821768051089
8,20,19,-0.2073555539866449
8,20,20,0.24884643405309764
8,20,21,0.07258825838695818
8,20,22,1.1257123494545223
8,20,23,0.5940187846004508
8,20,24,-0.7175182903453288
8,20,25,-0.244973495585334
8,21,4,0.7069656101793232
8,21,6,-0.5900111170623409
8,21,7,0.18264743365852626
8,21,8,0.6130922984623007
8,21,9,-0.12423871306493585
8,21,10,-0.17818201387765858
8,21,11,0.16665824317082484
8,21,12,0.359580051925837
8,21,13,-0.22819053029943284
8,21,14,0.676794711718143
8,21,15,-0.35848553991599513
8,21,16,0.1278782323891757
8,21,17,0.3862314710347018
8,21,18,0.07574631537635607
8,21,19,0.7293924232801178
8,21,20,-0.5512084447101145
8,21,21,-1.7856903288864312
8,21,23,0.66301248014403
8,21,24,0.14957628684751542
8,21,25,0.10784221172226965
8,21,26,-0.24875193477768884
8,21,27,0.3928142348318282
8,21,29,0.11616453402698412
8,21,30,0.1638278408094744
8,21,31,-0.37714862850584413
8,21,33,0.3086610128792887
8,21,34,-0.26991436344743747
8,21,35,-0.3000766420276945
8,21,37,-0.07721140639013262
8,21,39,-0.19113403336254595
8,21,41,-0.040168050407248496
8,21,42,0.07385373706709882
8,21,43,-0.06507958253156552
8,21,44,0.27842264183374366
8,21,45,0.19516779397758574
8,21,46,-0.00167092306476239
8,21,47,-0.3460498767781797
8,21,48,-0.7392607357272981
8,21,50,0.04763277263755034
8,22,1,0.3050207688987318
8,22,2,0.13353316373738136
8,22,3,0.2564130031023054
8,22,4,-0.44956571978731197
8,22,5,-0.4860191837404151
8,22,7,-0.146406616287182
8,22,8,-0.807629500726433
8,22,10,0.16264615847526273
8,22,12,0.2895840042684162
8,22,14,0.7842848148078277
8,22,16,-0.012421197466927592
8,22,18,0.15984233994437755
8,22,20,0.8328273000517423
8,22,21,-0.15989404331504245
8,22,22,2.6107455578039027
8,22,23,-0.15623387947069706
8,22,24,-0.09114810819120722
8,22,25,0.6270653263962657
8,22,26,0.0680748115275651
8,22,29,-0.488504549524501
8,22,32,0.45642148308592007
8,22,33,1.2028990013837946
8,22,34,-0.4979737130353614
8,22,35,0.4009592962723815
8,22,36,-0.3577165201339099
8,22,37,-0.7033771347159096
8,22,38,-0.11915695718067609
8,23,1,-0.3838043348246719
8,23,3,0.6362690491613909
8,23,4,-0.7364388931601417
8,23,5,-0.220816155201491
8,23,7,0.18760309369128556
8,23,8,-0.413069031439239
8,23,9,9.89320520831269
8,23,10,-0.24926000511691726
8,23,11,-0.15843151348792311
8,23,14,-0.47790679236568956
8,23,15,0.313547730099603
8,23,16,-0.7807480087099438
