season,episode,scene,line,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
1,6,28,1823,-0.04891012082483062,-0.03240668681374021,-0.029745174638989392,-0.03544379059754829,-0.019197144381935642,-0.03821237126162895,0.020228413447519786,0.01223417337408495,-0.04329737608977463,-0.03763087271384138
1,6,29,1824,-0.05866668791871049,-0.04060579639010699,-0.035937181893613356,-0.053313502069773235,-0.031306619430819575,-0.024015431438971682,0.026343461824568325,0.013185165873177822,-0.05670753614845377,-0.04876483492748801
1,6,29,1825,4.23230544135979,0.20114617608539562,0.07592490907685902,0.0772737997760108,0.03597900389265003,0.0768071839618978,-0.03656388400067634,-0.005667746744288355,0.05982838091700166,-0.05678216271074704
1,6,29,1826,-0.06138870131254014,-0.04334857615955371,-0.04158596377063194,-0.04864065717863443,-0.029942080246161035,-0.05694354758189747,0.02105769681316128,0.01652793263981193,-0.06530215722239839,-0.06347573906343698
1,6,29,1827,-0.0634496380291595,-0.04453640720357314,-0.04499267456713237,-0.049534224653353214,-0.03129032480178298,-0.0619183535272266,0.028299616819031613,0.019483482629722115,-0.07774949135327654,-0.07167244374104108
1,6,29,1828,-0.07460322362417399,-0.05688875010607756,-0.03371663787426007,-0.07612285170458834,-0.04334911623306476,-0.08324256279859017,0.10145928349676601,-0.018773558737843477,-0.07780417535995542,-0.0659425797003967
1,6,30,1829,-0.07116446573056175,-0.057126651763745755,0.2758296413859461,-0.016989038805175112,-0.014469666440955436,-0.030512387555707163,0.02370562977238196,0.018302597296855055,-0.054626382522156694,-0.06196432177213596
1,6,30,1830,-0.06446229766812836,-0.04512446062597276,-0.04463261039966642,-0.04721960679744495,-0.030880143823340398,-0.06069963428526574,0.013907295193645964,0.015230960452172612,-0.06636895622744766,-0.07166811846368695
1,6,30,1831,-0.08660753245833334,0.48552282969861954,-0.01666580283674565,-0.026524522622776558,-0.016111901725105984,-0.0324041954808157,0.019714295494620532,0.01099294876028683,-0.044229988505443706,-0.041190353710127865
1,6,30,1832,-0.0604162855782893,-0.04163966047638332,-0.04025018194887531,-0.04378759654203811,-0.028208170663684636,-0.05318853084528921,0.018054735862758426,0.014612060830642875,-0.06028943223891155,-0.056244619857093475
1,6,30,1833,-0.17891877911534787,-0.17630207997062386,-0.47053326098705855,3.390346495401638,1.187701914708741,0.7457033511310392,-0.08149532799384725,-0.04509003065296642,0.210540269339046,0.003341246343053833
1,6,30,1834,-0.06746512248261193,-0.050323525855722105,-0.05305834681360134,-0.06883702438268269,-0.042969798125602345,-0.08480497098685516,-0.36176932239787113,-0.08034524771428943,0.22839755411622445,0.003729498158801097
1,6,30,1835,-0.07177476667498557,-0.05533347696969289,-0.06083705946455022,-0.0792447560299798,-0.05339895019940661,-0.10310617959277278,-0.6180812496544648,-0.14339371575163476,0.42453356884513865,0.06067908721549455
1,6,30,1836,-0.05031926823107542,-0.03372892555410146,-0.031076841981592964,-0.0366825124326823,-0.02016032086150995,-0.040108281016471105,0.021141864282687082,0.012910747725003578,-0.04644554593795542,-0.04000513631613754
1,6,30,1837,-0.06243951078005527,-0.045007760307554184,-0.04257657384666349,-0.03849660177650617,-0.026554187676448904,-0.05647150893507216,0.016166287422340074,0.012504609181151392,-0.06256829666774255,-0.06362421563106986
1,6,30,1838,-0.0543201476744924,-0.036751897098106244,-0.0353010338560586,-0.0382033040221997,-0.023106972765204944,-0.04719623484450788,0.02234942057679144,0.01424011470264029,-0.053815692377693174,-0.05020775664353551
1,6,30,1839,-0.06819492041949532,0.12672753211933624,-0.034523009951620234,-0.038484135973578616,-0.02576891994236821,-0.04921413079262517,0.03162418384289965,0.016688626401070515,-0.07237123335384073,0.07182841848918127
1,6,31,1840,-0.10219057337161748,-0.08204072739636105,-0.10565371632097878,-0.16877692119006138,-0.1034927343679071,-0.18904625462325506,1.8953354424548488,5.257976868790321,4.0958847850872235,0.17168253109074988
1,6,31,1841,-0.10219057337161748,-0.08204072739636105,-0.10565371632097878,-0.16877692119006138,-0.1034927343679071,-0.18904625462325506,1.8953354424548488,5.257976868790321,4.0958847850872235,0.17168253109074988
1,6,31,1842,-0.06173321670698071,-0.04427742717788703,-0.043806689201743645,-0.03153881829131017,-0.024916889250817736,-0.05027984384904097,0.028170944504874618,0.019730989050739403,-0.07026747460633118,-0.06159277278998535
1,6,31,1843,-0.06216597186622446,-0.043434844012969216,-0.04240778733999367,-0.044308283576903466,-0.028651004647355927,-0.05901163292494832,0.030596862642592964,0.020999187754528224,-0.07489256222446179,-0.06717089263611778
1,6,31,1844,-0.06676602191618423,-0.04870011893230537,-0.0504247914224741,-0.06568861565001448,-0.04127041597793194,-0.07204851423236752,0.2953651034220162,0.7741202294622084,0.5256927329255076,-0.028707312142575925
1,6,31,1845,-0.06576430608766677,-0.04627441642627808,-0.0450554149608257,-0.04595798566082785,-0.03178722509400631,-0.05790498763684757,0.01645638374554553,0.017130113543321248,-0.06876310470245128,-0.06837154926684977
1,6,31,1846,-0.06580852539413634,-0.04817334231926109,-0.04589730291323037,-0.05547046308239572,-0.03594030074637084,-0.06970157945760665,-0.1103440583334443,-0.020433905142400684,0.0353485912652278,-0.04145113437199297
1,6,31,1847,-0.09973375308106851,-0.1015610959697967,1.442363007123551,0.09233702188107093,0.04441884600195676,0.04303584497148379,0.008597397675131502,-0.001219747658495337,0.002348069533847754,-0.014178751932584685
1,6,31,1848,-0.06941741960203945,-0.05447722660961453,0.1466688127640587,-0.03411314886724197,-0.02431945434639897,-0.05382928261283006,-0.09276116342426723,-0.01348744800375863,0.02598168213443743,-0.04182823498101804
1,6,31,1849,-0.08751771631490181,-0.08595352546417497,1.0716646292278593,0.06345674823513689,0.02833592985746793,0.02453887175784564,0.01460074024747155,0.004466134233522783,-0.012240207260746556,-0.015004784991556113
1,6,31,1850,-0.0703207585370553,-0.05596598791004144,0.25337838907981086,-0.022172162963412744,-0.016848020836215272,-0.040375698531121225,0.008813924590290229,0.011467695743940545,-0.04941685694751968,-0.055834441283859435
1,6,31,1851,-0.1862899961294677,-0.2259580976654334,4.3874975113749946,0.3530337136372677,0.18628280642210007,0.22196033181480979,-0.045758949723446005,-0.033826129808879446,0.12965561631952435,0.02180061797567763
1,6,32,1852,-0.06808558576143373,-0.05210133373256862,-0.049170951542683465,-0.06397685038501252,-0.041519524235058586,-0.07834336253689424,-0.27165047986549135,-0.06302804822398979,0.16172709582518305,0.025971892651238605
1,6,32,1853,-0.07228115708407191,-0.0558315482896581,-0.0901355853736187,0.38847160793243324,0.1264051342099186,0.05111174302043564,0.005485439871083275,0.0037268896165433807,-0.018566843759508258,-0.039692961417227085
1,6,32,1854,-0.06895032260327984,-0.05123907694361635,-0.06628308511829586,0.1456287627055814,0.038020601772216236,-0.015225264362142325,0.018562741772968006,0.013947800553701088,-0.05745793444556452,-0.06709438998698934
1,6,32,1855,-0.06277601636066377,-0.04634146230181569,-0.04058250776315208,-0.04673444849843659,-0.03140300982241142,-0.06138849366805046,0.024759306318535203,0.013538193592466625,-0.07118780971204465,-0.06267695846915528
1,6,32,1856,-0.06098773311685478,-0.04275208451080084,-0.040710605191256015,-0.04099830422921929,-0.02762475520308719,-0.04999259754233876,0.0250298773707267,0.01797200493356694,-0.06477103295861815,-0.0618420495060551
1,6,32,1857,-0.06230353871536999,-0.04378607315449983,-0.04424869893870523,-0.05549540035294966,-0.03346772482188788,-0.05686170313361256,0.027773234113660603,0.022897239064690975,-0.08317309651342707,-0.03560745644424075
1,6,32,1858,-0.05888173258609143,-0.04232572559768324,-0.03786110276226729,-0.04474287479315869,-0.028058255877723013,-0.049156360789593324,0.01706121353704837,0.011353862389899634,-0.05595537476442029,-0.04956070683996127
1,6,32,1859,-0.05450147337129313,-0.03772529920630418,-0.03470947890892054,-0.035139301034123875,-0.022964601245069657,-0.04181525146816305,0.02715002779425164,0.015180628890749665,-0.055696467766766136,-0.03715361303816368
1,6,33,1860,-0.08632438988739623,-0.07100387800982798,-0.07700959541244097,-0.10621447913754198,-0.07079691733933995,-0.13241025439582413,-0.8612093100887919,-0.20583023932421715,0.5956090845730811,0.06974336696961063
1,6,33,1861,-0.06107008510842733,-0.043149168872628374,-0.0422428028623253,-0.043866740727111005,-0.028350110381815397,-0.05979458204643694,0.03026981276291473,0.020148267092054615,-0.07531765141763379,-0.06712727308976199
1,6,33,1862,-0.06552705143301044,-0.04483848583439515,-0.04537231279044315,-0.05083208510122052,-0.03358567168446239,-0.06617461041336449,0.02773928527213412,0.02382221803029519,-0.08380030291109508,-0.0641099980157184
1,6,33,1863,-0.0687587156398881,-0.05203846894772994,-0.06956287906182537,0.2040700137336349,0.0592972222436123,0.004305311379899159,0.017296836591190023,0.011544130808655285,-0.04546775710202698,-0.050548279412835316
1,6,33,1864,-0.06137414422978518,-0.04382646918365548,-0.04063876659799121,-0.04612448394846492,-0.029464350371156273,-0.05816506544588881,0.02935463376775781,0.01701861212950477,-0.07191275906207464,-0.0630525017255068
1,6,33,1865,-0.08672039399988131,-0.07027137189532945,-0.079028363137282,-0.08455478570221826,-0.062065120734618756,-0.13092547220969644,0.09531263039862362,0.05205644321581483,-0.2274233360210348,0.13172834605483993
1,6,33,1866,4.23230544135979,0.20114617608539562,0.07592490907685902,0.0772737997760108,0.03597900389265003,0.0768071839618978,-0.03656388400067634,-0.005667746744288355,0.05982838091700166,-0.05678216271074704
1,6,33,1867,-0.0772737601443184,-0.056982248275318274,-0.05910444029042521,-0.07985430914046247,-0.052894548353607594,-0.08123352489525291,-0.3658058230607722,-0.07089053993499386,0.22665327090551685,-0.01456859091715925
1,6,33,1868,-0.055504485925636504,-0.04162789691856965,-0.040008507763055236,-0.039530979266327204,-0.028566048447294705,-0.050959437640094266,0.04079780810481604,0.017502813775669267,-0.08374946906446493,0.18277384737471727
1,6,33,1869,-0.06824478623880033,-0.05454683718567658,-0.04499530311441325,-0.058219966246725985,-0.03787307639635967,-0.07738373479127196,0.028367329219869116,-0.012141876355958328,-0.06221121312599789,-0.05626606435684192
1,6,33,1870,1.3728643667168858,0.04026551464404142,-0.0006935670264125785,-0.004284134314508137,-0.005873393393525008,-0.009928666033891694,0.004591637103811843,0.008390185656669673,-0.022432434311995677,-0.05765787124183265
1,6,33,1871,-0.06759822355700124,-0.053207792010004376,-0.04437559552882826,-0.055374135034567,-0.03682249188079606,-0.07190926546430157,0.018388785612011856,-0.0019731170848662624,-0.06974640768346238,-0.06311248370387851
1,6,33,1872,-0.0840041619386286,-0.06496157356086008,-0.06954635515610048,-0.09837536114534266,-0.06468884777318805,-0.11537437217660929,-0.6757366543022456,-0.15326887012401919,0.45324241791463554,0.03507833385786884
1,6,33,1873,-0.06069315597082015,-0.04337278111468056,-0.03988960182022932,-0.043672163014487154,-0.028733633213151547,-0.05652710320403382,0.0216532413202503,0.014893742010471472,-0.06428650336603986,-0.05802242998322509
1,6,33,1874,-0.1862899961294677,-0.2259580976654334,4.3874975113749946,0.3530337136372677,0.18628280642210007,0.22196033181480979,-0.045758949723446005,-0.033826129808879446,0.12965561631952435,0.02180061797567763
1,6,33,1875,-0.0595090910888277,-0.042513744756542675,-0.03796249822801867,-0.043831294951787995,-0.027482978922566303,-0.052870923717157514,0.017881758002892444,0.011366644962809723,-0.05762508927466792,-0.05718831607383977
1,6,33,1876,-0.06759822355700124,-0.053207792010004376,-0.04437559552882826,-0.055374135034567,-0.03682249188079606,-0.07190926546430157,0.018388785612011856,-0.0019731170848662624,-0.06974640768346238,-0.06311248370387851
1,6,33,1877,-0.13519075836861438,1.2694922687202927,0.008121302457418074,-0.005400639303994852,-0.005822162365546591,-0.012615252109474938,0.010516244107679899,0.011488738911124546,-0.033155526794721106,-0.03187798669787154
1,6,33,1878,-0.06176196149745704,-0.045087960294439476,-0.03936459884846865,-0.04931630069482261,-0.031685570077171356,-0.06134209640388764,0.02645930462176436,0.014548037505312757,-0.073227412312152,-0.06660685864404807
1,6,33,1879,-0.06411934138524468,-0.05316767020056197,-0.037728963174593615,-0.06607543760616073,-0.03792094179809122,-0.07893364308045844,0.09759491063076586,-0.04468853532169888,-0.06214257457863833,-0.0267446884803613
1,6,33,1880,-0.1862899961294677,-0.2259580976654334,4.3874975113749946,0.3530337136372677,0.18628280642210007,0.22196033181480979,-0.045758949723446005,-0.033826129808879446,0.12965561631952435,0.02180061797567763
1,6,33,1881,-0.07628535620318332,-0.06569079800911852,0.5142303817025415,0.0067762005181203865,-0.0011440015020402795,-0.01864607446118628,0.020159603960254107,0.01102666343550555,-0.04493964872468846,-0.04889881011853749
1,6,33,1882,-0.07460322362417399,-0.05688875010607756,-0.03371663787426007,-0.07612285170458834,-0.04334911623306476,-0.08324256279859017,0.10145928349676601,-0.018773558737843477,-0.07780417535995542,-0.0659425797003967
1,6,34,1883,-0.0633469767021565,-0.045237587800140276,-0.04464021790522197,-0.049212509113805425,-0.03199149136733781,-0.06268095833816124,-0.01291473892333095,0.008066919239392057,-0.045331911678625644,-0.060805303956919986
1,6,35,1884,-0.06989976858801572,-0.05327201421904926,-0.06831904975121354,0.14418066461062043,0.035409694882689045,-0.019606378052180434,0.018502835433009405,0.017219444829562305,-0.05715381012517351,-0.060900737364191077
1,6,35,1885,-0.062378520373122345,-0.044230815086979305,-0.04433098502602119,-0.0500783639240454,-0.03200485464505719,-0.05834437918565528,0.029487730297249905,0.026502400096235924,-0.07640977912672854,-0.06934984936476468
1,6,35,1886,-0.05807970768338651,-0.0407700732596509,-0.037119487597035226,-0.04456750783187441,-0.028083379247351135,-0.04666210481274134,0.023625065323527185,0.01683641146475932,-0.059673807174072196,-0.0528950707269476
1,6,35,1887,-0.06636488437743926,-0.046058508756935894,-0.04453617360984016,-0.04857706651362944,-0.033838445221866624,-0.035400932100601815,0.04332944516664619,0.04466583818506354,-0.07699220740732779,-0.09960017246669814
1,6,35,1888,-0.06611729648758786,-0.04696815698227247,-0.0429804426676679,-0.05528476779293731,-0.034106759771321306,-0.05899194190603141,0.008934032377966935,0.013094609116815125,-0.060812996706361165,-0.07147249565228035
1,6,35,1889,-0.06296949051575446,-0.044850913428084484,-0.04476201447275415,-0.04639964583023796,-0.03067549675006622,-0.0617267479215591,0.018155068455375987,0.016119249634337286,-0.07076441469033908,-0.06862762022862559
1,6,35,1890,-0.058845749777462514,-0.04122642841353108,-0.03891873668609326,-0.046228807230080604,-0.027702161106397866,-0.05418155094717545,0.01989483166120501,0.014785455675712022,-0.06115794801387855,-0.060361971773768563
1,6,35,1891,-0.06135360905837178,-0.042559645185244535,-0.04100516999862563,-0.04554927299784792,-0.029423883414020375,-0.056212125789226956,0.023606043920932594,0.016904680017564167,-0.06875618313028325,-0.06291196331945778
1,6,35,1892,-0.08696810605038877,-0.08359476864206022,0.9475960616634482,0.041812596705433115,0.019210557282327144,0.007574649318161125,0.022955171753354358,-0.005756841577444701,-0.020514502295933285,-0.028800183790100773
1,6,35,1893,-0.06225566121205608,-0.043735716940655506,-0.04137160430940299,-0.04541112986267073,-0.030164943285427615,-0.04864443916673551,0.0260387721212132,0.02176992840103895,-0.06566682489490523,-0.06791421162332713
1,6,35,1894,-0.06218041663931394,-0.04539431827684042,-0.03763763196895028,-0.04951662297188813,-0.031172526036906678,-0.056243146988371594,0.04732623617039375,0.007967637615707361,-0.06928931790987565,-0.053103887421307894
1,6,35,1895,-0.071862326492924,-0.06568781046695786,-0.055110501430545904,0.011040524675322077,-0.01884301887385522,-0.05714598870282857,0.16914814171390816,-0.014656391938194962,-0.2041462516374733,0.1462005274180175
1,6,35,1896,-0.06718207892719348,-0.047395494704143316,-0.048107261575826954,-0.05011971707057892,-0.034295549794261776,-0.06803857556534565,0.03080468556129368,0.017439882254065026,-0.08725873506778675,-0.08202471989239009
1,6,35,1897,-0.0626107216840055,-0.04320681454355565,-0.04359492676034511,-0.04431876630194674,-0.028739112456610368,-0.05971395415504676,0.015182364893079068,0.014867510636832042,-0.06602299060209088,-0.06863295565116763
1,6,35,1898,-0.060382120857759576,-0.042010567283605416,-0.03993767623914704,-0.04296262312984803,-0.02794584011638431,-0.053142308980300736,0.02830670766898406,0.01515981802595543,-0.07105040387603744,-0.06553865023320286
1,6,35,1899,-0.06561395569597195,-0.047917717931654356,-0.042490334237089665,-0.055884430366985156,-0.03204832016256949,-0.06721413768402053,0.05472233925170985,0.0009180859229786327,-0.08301468042810692,-0.04719772300604703
1,6,35,1900,-0.06226140333427154,-0.04629504018163313,-0.042074069305063515,-0.05213096048471158,-0.03190060687469789,-0.06216506300412874,0.04148342477124774,0.007635330989158744,-0.0766029123664177,-0.04976533456335678
1,6,35,1901,-0.06850133053826708,-0.05049513794254591,-0.04650746517416545,-0.05517305213402135,-0.03658444950975644,-0.06861526113158714,0.009718350572416315,0.012756272671731714,-0.07098278307027461,-0.07308038138017663
1,6,35,1902,0.29955556741877815,-0.025145165956122366,-0.03268209977308077,-0.034432506394093,-0.02670287611223528,-0.049288964093943254,0.04038262317231262,0.015464375364131205,-0.08516575438313875,0.26303607406163587
1,6,35,1903,-0.06133639557120792,-0.04399382470107745,-0.03934496804294502,-0.05056320993921601,-0.02950619620912623,-0.060343344968848314,0.04482293062928861,0.0030600592958440333,-0.07259490510089651,-0.04519021286093955
1,6,35,1904,-0.07108889950965665,-0.0562911224043921,0.2545332933551223,-0.019220279133271977,-0.01551761192501031,-0.039531654180225646,0.023226241547722914,0.010782656217644028,-0.05533790577199168,-0.05632605108209442
1,6,35,1905,-0.06941474388028264,-0.050620574099374815,-0.05287258247989746,-0.05816343622171644,-0.037318097118947534,-0.07094871022367827,0.015728844809480332,0.03599283004453242,-0.10065914559917331,-0.13014215179082944
1,6,35,1906,-0.0715971419668046,-0.05554505094301449,0.20062974653126672,-0.0276598014291739,-0.020410807914360053,-0.047084059843386934,0.0196282293207243,0.01632598356323252,-0.06510653283102136,-0.0490174598092391
1,6,35,1907,-0.0667071472524626,-0.04797360899413781,-0.04743603662897008,-0.052881855732216494,-0.03459904986689578,-0.06668806529451575,0.023359577955402416,0.018831034642954096,-0.07931551366138974,-0.07597343310820377
1,6,35,1908,-0.06512946972128097,-0.046237045972942384,-0.04329457019593205,-0.04340805956398751,-0.0293623669514684,-0.058180118189176,0.02022439816271635,0.015734874072686648,-0.06859441594565484,-0.07080073273158928
1,6,36,1909,0.00928868767102369,-0.03684739528767998,-0.03772806746199185,-0.042145734807395835,-0.026279099093924643,-0.05135426503896213,0.022962781936499397,0.015193089987817494,-0.06244640521908355,-0.05428456866980294
1,6,37,1910,-0.05652660837964696,-0.03909686476079975,-0.037743288815088864,-0.042245521574722646,-0.02547588692955464,-0.05032510617752705,0.022033771173784522,0.014123377905386536,-0.05835241226822531,-0.05120440790555197
1,6,38,1911,-0.06010363893915409,-0.04273816262649626,-0.039649294475732254,-0.04666656492261731,-0.02887890149679655,-0.05656979475169044,0.027986369962656653,0.013468246669002296,-0.06816105853941097,-0.04558127109866351
1,6,38,1912,0.6543230876211078,-0.002141062751709953,-0.02138980494868791,-0.02392004241412953,-0.018735033827580943,-0.03429207598285539,0.01284988763145975,0.009465405056420932,-0.04494092562731152,-0.05482578466740119
1,6,38,1913,-0.06417939130723974,-0.043515690206899306,-0.044579864453717866,-0.047107318550788806,-0.031374548269523836,-0.06412305595808974,0.022307135156499784,0.01377961597959619,-0.07242652449631726,-0.07176341060651428
1,6,38,1914,-0.062395697007820466,-0.04680632804270958,-0.0440665552716682,-0.044123219924930034,-0.03275628713532866,-0.06763404903032617,0.040008167981371426,0.02782435530575895,-0.08370818142928745,-0.060925830210546386
1,6,38,1915,-0.06107987235163138,-0.04301322050151875,-0.04064186465528699,-0.046367549392695794,-0.029381101385180658,-0.057409124263680375,0.014604955001239317,0.013658308422033897,-0.06098650765144051,-0.06127177693224874
1,6,38,1916,-0.17891877911534787,-0.17630207997062386,-0.47053326098705855,3.390346495401638,1.187701914708741,0.7457033511310392,-0.08149532799384725,-0.04509003065296642,0.210540269339046,0.003341246343053833
1,6,38,1917,-0.0586228057094319,-0.041444855457878495,-0.03999487628579365,-0.04483217017795835,-0.02796819373637022,-0.053689776797445285,0.021589788768536317,0.014527343561683372,-0.06315647410394185,-0.058675689556370175
1,6,38,1918,-0.06435814829906608,-0.046184001034310335,-0.04423804780958031,-0.05086905684743774,-0.0337031641175568,-0.0639722933077052,0.030409907114429736,0.022332594862961068,-0.08688912433359994,-0.031592020953659865
1,6,38,1919,-0.05791083007772989,-0.04062373450987474,-0.037860591601409956,-0.042222751091809965,-0.026675618383391726,-0.0504021301529591,0.024746773289521254,0.014117317874363973,-0.06181219552138142,-0.03784248737742989
1,6,38,1920,-0.07478700218595088,-0.07377867516554576,0.5891279957613716,0.014519003639101651,-0.0037039235900594744,-0.024691826247410533,0.05643797469962872,0.01129831699147581,-0.09154177241782184,0.507123626585736
1,6,38,1921,-0.07612835477192786,-0.06216927980379277,0.29504083954682214,-0.021344479316966147,-0.018622052996894095,-0.027433407724892122,0.022937778344878982,0.015924551641773515,-0.053579802859332046,-0.06524426359812932
1,6,38,1922,-0.06028979935640165,-0.042298276082235284,-0.041371854288425935,-0.043882127573385436,-0.027958464646177735,-0.05658594978747439,0.025584858257121573,0.01632963931510003,-0.07030431460871756,-0.033836030188032294
1,6,38,1923,-0.0661354638892747,-0.04728037323596025,-0.04440057380742368,-0.050431078617678614,-0.033113081842191895,-0.06463652675784035,0.0076261260757751565,0.013366317971020026,-0.06508421267493786,-0.07057988074762456
1,6,38,1924,-0.06817886542588263,-0.047520790428163394,-0.05117428353185982,-0.04961128936240871,-0.034372933733273034,-0.0730381266608026,0.03262923900116835,0.022475124389876443,-0.0938565472018359,-0.0852382225882842
1,6,38,1925,-0.06198640862517471,-0.043725078641339496,-0.04358849895217804,-0.0496386325469496,-0.031468036281632174,-0.061819047090310844,0.008926296734254432,0.012884398922770525,-0.06148383320349124,-0.06347900953322538
1,6,38,1926,-0.0659710818339524,-0.04751749776793936,-0.04471736371805308,-0.04061344447491662,-0.028273123234195386,-0.06317056367272454,0.02813111450572191,0.01986436961281585,-0.08000809076162406,-0.08316759953819036
1,6,38,1927,-0.06105255569993662,-0.045801604123291206,0.10676227731555285,-0.028880872353916086,-0.019386236758606772,-0.03829790260863744,0.024331986252324918,0.014380987872278012,-0.054039294066880635,-0.04653123031677184
1,6,38,1928,-0.07448130020670493,-0.04917027367996411,-0.052695591354773835,-0.055839179296964546,-0.040528712382917435,-0.08205159768169222,0.034485613862352785,0.036688845127907384,-0.11216958616653229,-0.07114767971499343
1,6,38,1929,0.17035234584231385,-0.02875795634541759,-0.032823831250862884,-0.034195300891191154,-0.02447503284845473,-0.04433375919168715,0.03562580494785564,0.016412051690959155,-0.07238769341263067,0.15431131626419686
1,6,38,1930,0.48001522833331034,-0.007647273188564868,-0.023159951315071352,-0.025956159837497803,-0.017300120809170493,-0.032359992602020236,0.01859565179973862,0.012603488802075454,-0.04470368528334144,-0.05028871992983103
1,6,38,1931,1.165209430684901,0.027008075482454246,-0.008456127881076018,-0.009787076981576971,-0.010770755562283229,-0.018230273190911608,0.0020859641398237923,0.007162528188956166,-0.026104565002883266,-0.05606415508836852
1,6,39,1932,-0.06195914005390375,-0.0447397403034116,-0.04299082947201476,-0.047839439663465225,-0.03103639163085948,-0.06212416884587932,-0.052889993598890024,-0.004098736921425377,-0.008255636428881273,-0.044224892095347336
1,6,40,1933,-0.06007635951857208,-0.0413081184108341,-0.04030705373086985,-0.04490199098939932,-0.02795449792509278,-0.055025771132689354,0.02176031761900364,0.016570903498817822,-0.06448167809606069,-0.05908436151433205
1,6,40,1934,-0.06042606023791109,-0.042373379936713154,-0.041109294417502155,-0.04606903694991356,-0.02891565273670175,-0.059155998893232316,0.013669810486754757,0.013118397844526987,-0.061729282581426945,-0.06335821040579087
1,6,40,1935,-0.058912797081500115,-0.04132444437121707,-0.03908144718429111,-0.04497851473020633,-0.02836264229978443,-0.05127830799576789,0.01854386888844501,0.014853932439449857,-0.06067104605707068,-0.059335225901180816
1,6,40,1936,-0.10219057337161748,-0.08204072739636105,-0.10565371632097878,-0.16877692119006138,-0.1034927343679071,-0.18904625462325506,1.8953354424548488,5.257976868790321,4.0958847850872235,0.17168253109074988
1,6,40,1937,-0.10219057337161748,-0.08204072739636105,-0.10565371632097878,-0.16877692119006138,-0.1034927343679071,-0.18904625462325506,1.8953354424548488,5.257976868790321,4.0958847850872235,0.17168253109074988
1,6,40,1938,-0.07214475659612843,-0.05498860556034666,-0.06240602830083929,-0.15490363807897584,-0.1207854394501989,0.526870110904204,0.011423320639351524,0.005396093863628967,-0.032614037353392494,-0.04421057003458018
1,6,40,1939,4.23230544135979,0.20114617608539562,0.07592490907685902,0.0772737997760108,0.03597900389265003,0.0768071839618978,-0.03656388400067634,-0.005667746744288355,0.05982838091700166,-0.05678216271074704
1,6,40,1940,1.016816778647401,0.018049831863361995,-0.011842195066508313,-0.014650162666486555,-0.013436745591345058,-0.02153707537841392,0.01604446496546191,0.011328641133318272,-0.03984293553055661,-0.05241225452644624
1,6,40,1941,-0.07053067137971866,-0.05410820589474609,-0.054177460667061875,-0.07028171294822112,-0.04593132312854033,-0.0831501453042833,-0.33985869952945935,-0.0786553307679028,0.21118585778857207,0.0012940062545932444
1,6,40,1942,-0.049135011826823546,-0.032679244808523356,-0.02993140066918966,-0.035719469612657824,-0.0193072521895712,-0.038503888770071965,0.020527452924537788,0.012363579277261103,-0.04367475013383595,-0.0379564898722111
1,6,40,1943,-0.025627805205180147,-0.06580986245932226,-0.06829075102680693,-0.03726432644470356,-0.057696193347538775,-0.1133234352206762,0.31009466371424177,0.048383772185999235,-0.4339352717651576,3.784632497420877
1,6,40,1944,-0.06218219589438573,-0.04514136705435971,-0.042276883081868506,-0.04898085926327765,-0.031542226546877654,-0.06010241985528812,-0.005081443650626738,0.007981748206491475,-0.048132376594034396,-0.045245366967796095
1,6,40,1945,-0.0650866173812028,-0.04727454848406235,-0.04394722865565289,-0.047901845619673436,-0.031972225951670284,-0.06311077889079113,0.02036029154219248,0.013250702596338152,-0.0717909270928832,-0.07174555875705736
1,6,40,1946,-0.06036197492650691,-0.04336100613564247,-0.03818375156750492,-0.048272715613905004,-0.02845163756771269,-0.05730885501846992,0.04232856412541075,0.004816779539465468,-0.06900411596360798,-0.03942574244640885
1,6,40,1947,-0.17891877911534787,-0.17630207997062386,-0.47053326098705855,3.390346495401638,1.187701914708741,0.7457033511310392,-0.08149532799384725,-0.04509003065296642,0.210540269339046,0.003341246343053833
1,6,40,1948,-0.0578924310927511,-0.040236009897508467,-0.039348990848351986,-0.044390929998317605,-0.026315116276300225,-0.05200331222789471,0.02345631428498022,0.014886008503535837,-0.06187818685735994,-0.056296215937982716
1,6,40,1949,-0.06165107945692369,-0.04389294633306022,-0.04010486509316584,-0.044893144968275726,-0.02819619692798252,-0.05607436337796634,0.02530772017745119,0.01605515362668276,-0.06801083005300602,-0.06466935821073057
1,6,40,1950,-0.061363581899658945,-0.043468603872218785,-0.04093743546365094,-0.04612495173986393,-0.02931662429503304,-0.056479968635700976,0.027563992599655293,0.012243610249510255,-0.06706872433985454,-0.054539949273207045
1,6,40,1951,-0.06264643989048295,-0.04497331103427233,-0.04022649251940353,-0.047703050554069114,-0.030251039284087636,-0.05770619229382922,0.03143911150287293,0.018438558719966674,-0.07648900421955424,-0.04668245054215036
1,6,40,1952,-0.06696023490973266,-0.051744573673473966,0.1508145610168976,-0.029584232622452654,-0.020792529488203402,-0.04507423645627877,0.018206865665519822,0.01238335444210813,-0.05724060063450215,-0.05744887336391334
1,6,41,1953,-0.06156871217360744,-0.04397564728522388,-0.0422035066626253,-0.045067206470820555,-0.029431714568358084,-0.058947301916798624,0.01070342059744849,0.013432737233176147,-0.06013457432406249,-0.06506529450545742
