season,episode,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39
8,12,5.091649694506398e-05,5.091649694506399e-05,0.051693859076767094,5.091649694506398e-05,5.091649694506399e-05,5.091649694506399e-05,5.091649694506399e-05,5.091649694506398e-05,5.091649694506398e-05,5.091649694506398e-05,5.091649694506398e-05,5.091649694506399e-05,5.091649694506398e-05,5.091649694506399e-05,5.091649694506399e-05,5.091649694506398e-05,5.091649694506398e-05,5.091649694506399e-05,5.091649694506399e-05,5.091649694506399e-05,5.091649694506399e-05,5.091649694506399e-05,5.091649694506398e-05,0.015527050922364252,5.091649694506399e-05,5.091649694506398e-05,5.091649694506398e-05,5.091649694506399e-05,5.091649694506399e-05,5.091649694506399e-05,5.091649694506398e-05,5.091649694506399e-05,0.9308951796139012,5.091649694506399e-05,5.091649694506399e-05,5.091649694506398e-05,5.091649694506399e-05,5.091649694506398e-05,5.091649694506399e-05,5.091649694506398e-05
8,13,4.1322314049604635e-05,4.1322314049604635e-05,4.132231404960463e-05,4.132231404960463e-05,4.132231404960463e-05,4.1322314049604635e-05,4.1322314049604635e-05,4.132231404960463e-05,4.1322314049604635e-05,4.132231404960463e-05,4.132231404960463e-05,0.9983884297520655,4.132231404960463e-05,4.132231404960463e-05,4.132231404960463e-05,4.1322314049604635e-05,4.1322314049604635e-05,4.132231404960463e-05,4.1322314049604635e-05,4.132231404960463e-05,4.132231404960477e-05,4.132231404960463e-05,4.132231404960463e-05,4.132231404960463e-05,4.132231404960463e-05,4.132231404960463e-05,4.132231404960463e-05,4.132231404960463e-05,4.132231404960463e-05,4.1322314049604635e-05,4.132231404960463e-05,4.132231404960463e-05,4.1322314049604635e-05,4.132231404960463e-05,4.132231404960463e-05,4.132231404960463e-05,4.132231404960463e-05,4.132231404960463e-05,4.1322314049604635e-05,4.132231404960463e-05
8,14,4.6904315197013065e-05,4.690431519701307e-05,0.9981707317073166,4.6904315197013065e-05,4.690431519701307e-05,4.690431519701307e-05,4.690431519701307e-05,4.6904315197013065e-05,4.6904315197013065e-05,4.6904315197013065e-05,4.6904315197013065e-05,4.690431519701307e-05,4.6904315197013065e-05,4.6904315197013065e-05,4.690431519701307e-05,4.690431519701307e-05,4.6904315197013065e-05,4.690431519701307e-05,4.690431519701307e-05,4.6904315197013065e-05,4.6904315197013065e-05,4.6904315197013065e-05,4.6904315197013065e-05,4.6904315197013065e-05,4.690431519701307e-05,4.6904315197013065e-05,4.6904315197013065e-05,4.690431519701307e-05,4.6904315197013065e-05,4.690431519701307e-05,4.6904315197013065e-05,4.6904315197013065e-05,4.690431519707047e-05,4.6904315197013065e-05,4.6904315197013065e-05,4.6904315197013065e-05,4.6904315197013065e-05,4.6904315197013065e-05,4.6904315197013065e-05,4.6904315197013065e-05
8,15,4.807692307693335e-05,4.807692307693335e-05,4.807692307693335e-05,4.807692307693335e-05,4.807692307693335e-05,4.807692307693335e-05,4.807692307693335e-05,4.807692307693335e-05,4.807692307693335e-05,4.807692307693335e-05,4.807692307693335e-05,4.807692307693335e-05,4.807692307693335e-05,4.807692307693335e-05,4.807692307693335e-05,4.807692307693335e-05,4.807692307693335e-05,4.807692307693335e-05,4.807692307693335e-05,4.807692307693335e-05,4.807692307693335e-05,4.807692307693335e-05,4.807692307693335e-05,4.807692307693335e-05,4.807692307693335e-05,4.807692307693335e-05,4.807692307693335e-05,4.807692307693335e-05,4.807692307693335e-05,4.807692307693335e-05,4.807692307693335e-05,4.807692307693335e-05,4.807692309923593e-05,4.807692307693335e-05,4.807692307693335e-05,4.807692307693335e-05,4.807692307693335e-05,4.807692307693335e-05,0.9981249999999773,4.807692307693335e-05
8,16,5.050505050508496e-05,5.050505050508496e-05,0.6516189978107572,0.01446433485864281,5.0505050505084956e-05,5.050505050508496e-05,5.050505050508496e-05,5.0505050505084956e-05,5.050505050508496e-05,5.0505050505084956e-05,5.0505050505084956e-05,5.050505050508496e-05,5.0505050505084956e-05,5.0505050505084956e-05,5.050505050508496e-05,5.050505050508496e-05,5.050505050508496e-05,5.050505050508496e-05,5.050505050508496e-05,5.050505050508496e-05,5.050505050508496e-05,5.050505050508496e-05,5.0505050505084956e-05,5.0505050505084956e-05,5.050505050508496e-05,5.0505050505084956e-05,5.0505050505084956e-05,5.050505050508496e-05,5.0505050505084956e-05,5.050505050508496e-05,5.0505050505084956e-05,5.050505050508496e-05,0.2418279525296707,5.0505050505084956e-05,5.050505050508496e-05,5.0505050505084956e-05,5.0505050505084956e-05,5.0505050505084956e-05,0.09027053298274644,5.0505050505084956e-05
8,17,4.332755632586676e-05,4.332755632586677e-05,4.332755632586677e-05,4.332755632586677e-05,4.332755632586677e-05,4.332755632586677e-05,4.332755632586677e-05,4.332755632586676e-05,4.332755632586677e-05,4.332755632586676e-05,4.332755632586676e-05,0.20289870140373334,4.332755632586677e-05,4.332755632586676e-05,0.021085379740239805,4.332755632586677e-05,4.332755632586677e-05,4.332755632586677e-05,4.332755632586676e-05,4.332755632586677e-05,4.332755632586677e-05,4.332755632586677e-05,4.332755632586676e-05,4.332755632586676e-05,4.332755632586677e-05,4.332755632586676e-05,4.332755632586676e-05,4.332755632586677e-05,4.332755632586677e-05,4.332755632586677e-05,4.332755632586676e-05,4.332755632586676e-05,0.7744127992719697,4.332755632586676e-05,4.332755632586677e-05,4.332755632586676e-05,4.332755632586676e-05,4.332755632586676e-05,4.332755632586677e-05,4.332755632586676e-05
8,18,4.770992366415091e-05,4.7709923664150916e-05,4.7709923664150916e-05,4.7709923664150916e-05,4.7709923664150916e-05,4.7709923664150916e-05,0.9981393129770981,4.7709923664150916e-05,4.770992366415091e-05,4.770992366415091e-05,4.770992366415091e-05,4.7709923664150916e-05,4.7709923664150916e-05,4.770992366415091e-05,4.7709923664150916e-05,4.7709923664150916e-05,4.7709923664150916e-05,4.770992366415091e-05,4.7709923664150916e-05,4.7709923664150916e-05,4.7709923664150916e-05,4.7709923664150916e-05,4.770992366415091e-05,4.770992366415091e-05,4.7709923664150916e-05,4.770992366415091e-05,4.770992366415091e-05,4.7709923664150916e-05,4.7709923664150916e-05,4.7709923664150916e-05,4.770992366415091e-05,4.770992366415091e-05,4.770992366426519e-05,4.7709923664150916e-05,4.7709923664150916e-05,4.770992366415091e-05,4.770992366415091e-05,4.770992366415091e-05,4.7709923664150916e-05,4.770992366415091e-05
8,19,5.8962264150969716e-05,5.8962264150969716e-05,5.8962264150969716e-05,5.896226415096971e-05,5.8962264150969716e-05,5.8962264150969716e-05,5.8962264150969716e-05,5.896226415096971e-05,5.896226415096971e-05,5.896226415096971e-05,5.896226415096971e-05,5.8962264150969716e-05,5.8962264150969716e-05,5.896226415096971e-05,5.8962264150969716e-05,5.896226415096971e-05,5.8962264150969716e-05,5.896226415096971e-05,5.8962264150969716e-05,5.8962264150969716e-05,5.8962264150969716e-05,5.8962264150969716e-05,5.896226415096971e-05,5.896226415096971e-05,5.8962264150969716e-05,5.896226415096971e-05,5.896226415096971e-05,0.9977004716981123,5.896226415096971e-05,5.8962264150969716e-05,5.896226415096971e-05,5.8962264150969716e-05,5.8962264150969716e-05,5.896226415096971e-05,5.8962264150969716e-05,5.896226415096971e-05,5.8962264150969716e-05,5.896226415096971e-05,5.8962264150969716e-05,5.896226415096971e-05
8,20,4.6210720887287716e-05,4.6210720887287716e-05,4.621072088728772e-05,4.621072088728772e-05,4.6210720887287716e-05,4.621072088728772e-05,4.621072088728772e-05,4.6210720887287716e-05,4.6210720887287716e-05,4.6210720887287716e-05,4.6210720887287716e-05,4.621072088728772e-05,4.621072088728772e-05,4.621072088728772e-05,4.621072088728772e-05,4.6210720887287716e-05,4.621072088728772e-05,4.621072088728772e-05,4.621072088728772e-05,4.621072088728772e-05,4.621072088728772e-05,4.621072088728772e-05,4.6210720887287716e-05,4.6210720887287716e-05,4.621072088728772e-05,4.6210720887287716e-05,4.6210720887287716e-05,4.621072088728772e-05,4.6210720887287716e-05,4.621072088728772e-05,4.6210720887287716e-05,4.621072088728772e-05,0.9981977818853958,4.6210720887287716e-05,4.6210720887301906e-05,4.6210720887287716e-05,4.621072088728774e-05,4.6210720887287716e-05,4.621072088728772e-05,4.6210720887287716e-05
8,21,5.081300813010519e-05,0.9894483232559413,5.0813008130105194e-05,5.081300813010519e-05,5.081300813010519e-05,5.081300813010519e-05,5.0813008130105194e-05,5.081300813010519e-05,5.081300813010519e-05,5.081300813010519e-05,5.081300813010519e-05,5.0813008130105194e-05,5.0813008130105194e-05,5.081300813010519e-05,5.081300813010519e-05,5.0813008130105194e-05,5.0813008130105194e-05,5.0813008130105194e-05,5.0813008130105194e-05,5.0813008130105194e-05,5.0813008130105194e-05,5.081300813010519e-05,5.081300813010519e-05,5.081300813010519e-05,5.0813008130105194e-05,5.081300813010519e-05,5.081300813010519e-05,0.008620782435114832,5.081300813010519e-05,5.081300813010519e-05,5.081300813010519e-05,5.081300813010519e-05,5.0813008130105194e-05,5.081300813010519e-05,5.081300813010519e-05,5.081300813010519e-05,5.081300813010519e-05,5.081300813010519e-05,5.081300813010519e-05,5.081300813010519e-05
8,22,5.175983436854929e-05,5.17598343685493e-05,5.17598343685493e-05,0.9887878643505268,5.17598343685493e-05,5.175983436854929e-05,5.17598343685493e-05,5.175983436854929e-05,5.175983436854929e-05,5.175983436854929e-05,5.175983436854929e-05,5.17598343685493e-05,5.17598343685493e-05,5.175983436854929e-05,5.175983436854929e-05,0.009245261943468485,5.17598343685493e-05,5.175983436854929e-05,5.17598343685493e-05,5.17598343685493e-05,5.17598343685493e-05,5.175983436854929e-05,5.175983436854929e-05,5.175983436854929e-05,5.17598343685493e-05,5.175983436854929e-05,5.175983436854929e-05,5.175983436854929e-05,5.175983436854929e-05,5.17598343685493e-05,5.175983436854929e-05,5.175983436854929e-05,5.17598343685493e-05,5.175983436854929e-05,5.17598343685493e-05,5.175983436854929e-05,5.175983436854929e-05,5.175983436854929e-05,5.175983436854929e-05,5.175983436854929e-05
8,23,5.0000000000048487e-05,5.0000000000048487e-05,0.11908742944966413,5.0000000000048487e-05,5.0000000000048487e-05,5.0000000000048487e-05,5.0000000000048487e-05,5.000000000004848e-05,5.0000000000048487e-05,5.000000000004848e-05,5.000000000004848e-05,0.02621937198466981,5.000000000004848e-05,5.000000000004848e-05,5.0000000000048487e-05,0.0758129138728,5.0000000000048487e-05,5.0000000000048487e-05,5.0000000000048487e-05,5.0000000000048487e-05,5.0000000000048487e-05,5.0000000000048487e-05,5.000000000004848e-05,5.000000000004848e-05,5.0000000000048487e-05,5.000000000004848e-05,5.000000000004848e-05,5.0000000000048487e-05,5.000000000004848e-05,5.0000000000048487e-05,5.000000000004848e-05,5.000000000004848e-05,0.7231646179715939,5.0000000000048487e-05,5.0000000000048487e-05,5.000000000004848e-05,5.000000000004848e-05,5.000000000004848e-05,0.05396566672127045,5.0000000000048487e-05
8,24,6.47668393783044e-05,6.47668393783044e-05,6.47668393783044e-05,6.47668393783044e-05,6.476683937830438e-05,6.47668393783044e-05,6.47668393783044e-05,6.476683937830438e-05,6.47668393783044e-05,6.476683937830438e-05,6.47668393783044e-05,6.47668393783044e-05,6.47668393783044e-05,6.476683937830438e-05,6.47668393783044e-05,6.47668393783044e-05,6.476683937830438e-05,0.07496349132246331,6.47668393783044e-05,6.476683937830438e-05,0.15332361159773814,6.47668393783044e-05,6.476683937830438e-05,6.47668393783044e-05,6.47668393783044e-05,6.476683937830438e-05,6.476683937830438e-05,6.47668393783044e-05,6.476683937830438e-05,6.47668393783044e-05,6.476683937830438e-05,6.47668393783044e-05,0.7693165240228012,6.47668393783044e-05,6.47668393783044e-05,6.476683937830438e-05,6.476683937830438e-05,6.476683937830438e-05,6.47668393783044e-05,6.476683937830438e-05
9,1,5.506607929520322e-05,0.18064959984247708,5.506607929520323e-05,5.506607929520323e-05,5.506607929520323e-05,5.506607929520323e-05,5.506607929520323e-05,5.506607929520322e-05,5.506607929520323e-05,5.506607929520322e-05,5.506607929520322e-05,5.506607929520323e-05,5.506607929520323e-05,5.506607929520323e-05,0.10724073220136422,5.506607929520323e-05,5.506607929520323e-05,5.506607929520323e-05,5.506607929520323e-05,5.506607929520323e-05,5.506607929520323e-05,5.506607929520323e-05,5.506607929520322e-05,5.506607929520322e-05,5.506607929520323e-05,5.506607929520322e-05,5.506607929520322e-05,0.11328350305347888,5.506607929520322e-05,5.506607929520323e-05,5.506607929520322e-05,5.506607929520322e-05,0.5195800012624082,5.506607929520323e-05,5.506607929520323e-05,5.506607929520322e-05,5.506607929520322e-05,5.506607929520322e-05,0.07731885086493948,5.506607929520322e-05
9,2,4.378283712785642e-05,4.378283712785642e-05,4.378283712785642e-05,4.378283712785642e-05,4.378283712785642e-05,4.378283712785642e-05,4.378283712785642e-05,4.378283712785642e-05,4.378283712785642e-05,4.378283712785642e-05,4.378283712785642e-05,4.378283712785642e-05,4.378283712785642e-05,4.378283712785642e-05,4.378283712785642e-05,4.378283712785642e-05,4.378283712785642e-05,4.378283712785642e-05,4.378283712785642e-05,4.378283712785642e-05,4.378283712785642e-05,4.378283712785642e-05,4.378283712785642e-05,4.378283712785642e-05,4.378283712785642e-05,4.378283712785642e-05,4.378283712785642e-05,4.378283712785642e-05,4.378283712785642e-05,4.378283712785642e-05,4.378283712785642e-05,4.378283712785642e-05,4.378283712785642e-05,0.9982924693520135,4.378283712785642e-05,4.378283712785642e-05,4.378283712785642e-05,4.378283712785642e-05,4.378283712785642e-05,4.378283712785642e-05
9,3,6.127450980395722e-05,6.127450980395722e-05,6.127450980395722e-05,6.127450980395722e-05,6.127450980395722e-05,6.127450980395722e-05,0.9976102941175863,6.127450980395722e-05,6.127450980395722e-05,6.127450980395722e-05,6.127450980395722e-05,6.127450980395722e-05,6.127450980395722e-05,6.127450980395722e-05,6.127450980395722e-05,6.127450980395722e-05,6.127450980395722e-05,6.127450980395722e-05,6.127450980395722e-05,6.127450980395722e-05,6.127450980395722e-05,6.127450980395722e-05,6.127450980395722e-05,6.127450980395722e-05,6.127450980395722e-05,6.127450980395722e-05,6.127450980395722e-05,6.127450980395722e-05,6.127450980395722e-05,6.127450980395722e-05,6.127450980395722e-05,6.127450980395722e-05,6.12745098635818e-05,6.127450980395722e-05,6.127450980395722e-05,6.127450980395722e-05,6.127450980395722e-05,6.127450980395722e-05,6.127450980395722e-05,6.127450980395722e-05
9,4,4.4404973357021404e-05,4.4404973357021404e-05,4.4404973357021404e-05,4.4404973357021404e-05,4.4404973357021404e-05,4.4404973357021404e-05,4.4404973357021404e-05,4.4404973357021404e-05,4.4404973357021404e-05,4.4404973357021404e-05,4.4404973357021404e-05,4.4404973357021404e-05,0.9982682060390763,4.4404973357021404e-05,4.4404973357021404e-05,4.4404973357021404e-05,4.4404973357021404e-05,4.4404973357021404e-05,4.4404973357021404e-05,4.4404973357021404e-05,4.4404973357021404e-05,4.4404973357021404e-05,4.4404973357021404e-05,4.4404973357021404e-05,4.4404973357021404e-05,4.4404973357021404e-05,4.4404973357021404e-05,4.4404973357021404e-05,4.4404973357021404e-05,4.4404973357021404e-05,4.4404973357021404e-05,4.4404973357021404e-05,4.4404973357021404e-05,4.4404973357021404e-05,4.4404973357021404e-05,4.4404973357021404e-05,4.4404973357021404e-05,4.4404973357021404e-05,4.4404973357021404e-05,4.4404973357021404e-05
9,5,5.2742616033780666e-05,5.274261603378067e-05,5.2742616033780666e-05,5.274261603378067e-05,5.2742616033780666e-05,5.274261603378067e-05,5.274261603378067e-05,5.2742616033780666e-05,5.274261603378067e-05,5.2742616033780666e-05,5.2742616033780666e-05,0.9979430379746828,5.2742616033780666e-05,5.2742616033780666e-05,5.2742616033780666e-05,5.2742616033780666e-05,5.274261603378067e-05,5.2742616033780666e-05,5.274261603378067e-05,5.2742616033780666e-05,5.274261603378067e-05,5.2742616033780666e-05,5.2742616033780666e-05,5.2742616033780666e-05,5.274261603378067e-05,5.2742616033780666e-05,5.2742616033780666e-05,5.2742616033780666e-05,5.2742616033780666e-05,5.274261603378067e-05,5.2742616033780666e-05,5.2742616033780666e-05,5.274261603378067e-05,5.2742616033780666e-05,5.2742616033780666e-05,5.2742616033780666e-05,5.274261603378067e-05,5.2742616033780666e-05,5.274261603378067e-05,5.2742616033780666e-05
9,6,4.2735042735055176e-05,4.273504273505518e-05,4.2735042735055176e-05,4.273504273505518e-05,4.273504273505518e-05,4.2735042735055176e-05,4.273504273505518e-05,4.2735042735055176e-05,4.2735042735055176e-05,4.2735042735055176e-05,4.2735042735055176e-05,4.273504273505518e-05,4.2735042735055176e-05,4.2735042735055176e-05,4.273504273505518e-05,4.273504273505518e-05,4.273504273505518e-05,4.273504273505518e-05,4.273504273505518e-05,4.273504273505518e-05,4.273504273505518e-05,4.273504273505518e-05,4.2735042735055176e-05,0.7799134252386297,4.273504273505518e-05,4.2735042735055176e-05,4.2735042735055176e-05,4.273504273505518e-05,4.2735042735055176e-05,4.273504273505518e-05,4.2735042735055176e-05,4.2735042735055176e-05,0.21846264313743835,4.2735042735055176e-05,4.273504273505518e-05,4.2735042735055176e-05,4.2735042735055176e-05,4.2735042735055176e-05,4.2735042735055176e-05,4.2735042735055176e-05
9,7,4.844961240312448e-05,4.8449612403124485e-05,4.8449612403124485e-05,4.8449612403124485e-05,4.8449612403124485e-05,4.8449612403124485e-05,0.40614906340723317,4.844961240312448e-05,4.8449612403124485e-05,4.844961240312448e-05,4.844961240312448e-05,4.8449612403124485e-05,4.844961240312448e-05,4.844961240312448e-05,4.8449612403124485e-05,4.8449612403124485e-05,4.8449612403124485e-05,4.8449612403124485e-05,4.8449612403124485e-05,4.8449612403124485e-05,4.8449612403124485e-05,4.8449612403124485e-05,4.844961240312448e-05,4.844961240312448e-05,4.8449612403124485e-05,4.844961240312448e-05,4.844961240312448e-05,4.8449612403124485e-05,4.844961240312448e-05,4.8449612403124485e-05,4.844961240312448e-05,4.8449612403124485e-05,4.8449612403124485e-05,4.844961240312448e-05,4.8449612403124485e-05,4.844961240312448e-05,4.844961240312448e-05,4.844961240312448e-05,0.5920098513214482,4.8449612403124485e-05
9,8,4.8543689320411867e-05,4.854368932041187e-05,0.5729201645032843,4.8543689320411867e-05,4.8543689320411867e-05,4.854368932041187e-05,4.854368932041187e-05,4.8543689320411867e-05,4.854368932041187e-05,4.8543689320411867e-05,4.8543689320411867e-05,0.42523517530254,4.8543689320411867e-05,4.8543689320411867e-05,4.854368932041187e-05,4.8543689320411867e-05,4.854368932041187e-05,4.854368932041187e-05,4.854368932041187e-05,4.854368932041187e-05,4.854368932041187e-05,4.854368932041187e-05,4.8543689320411867e-05,4.854368932041187e-05,4.854368932041187e-05,4.8543689320411867e-05,4.8543689320411867e-05,4.854368932041187e-05,4.8543689320411867e-05,4.854368932041187e-05,4.8543689320411867e-05,4.854368932041187e-05,4.854368932041187e-05,4.8543689320411867e-05,4.854368932041187e-05,4.8543689320411867e-05,4.8543689320411867e-05,4.8543689320411867e-05,4.854368932041187e-05,4.8543689320411867e-05
9,9,4.9309664694297025e-05,4.9309664694297025e-05,0.9980769230769196,4.9309664694297025e-05,4.9309664694297025e-05,4.9309664694297025e-05,4.9309664694297025e-05,4.9309664694297025e-05,4.9309664694297025e-05,4.9309664694297025e-05,4.9309664694297025e-05,4.9309664694297025e-05,4.9309664694297025e-05,4.9309664694297025e-05,4.930966469429703e-05,4.9309664694297025e-05,4.9309664694297025e-05,4.9309664694297025e-05,4.9309664694297025e-05,4.9309664694297025e-05,4.9309664694297025e-05,4.9309664694297025e-05,4.9309664694297025e-05,4.9309664694297025e-05,4.930966469429703e-05,4.9309664694297025e-05,4.9309664694297025e-05,4.930966469429703e-05,4.9309664694297025e-05,4.9309664694297025e-05,4.9309664694297025e-05,4.930966469429703e-05,4.9309664697223815e-05,4.9309664694297025e-05,4.9309664694297025e-05,4.9309664694297025e-05,4.930966469429703e-05,4.9309664694297025e-05,4.9309664694297025e-05,4.9309664694297025e-05
9,10,4.8355899419785e-05,4.835589941978501e-05,4.835589941978501e-05,4.8355899419785e-05,4.835589941978501e-05,4.835589941978501e-05,0.14791153672204504,4.835589941978501e-05,4.835589941978501e-05,4.8355899419785e-05,4.8355899419785e-05,0.07229547505071483,4.835589941978501e-05,4.835589941978501e-05,4.835589941978501e-05,4.835589941978501e-05,4.835589941978501e-05,0.2910678477700904,4.835589941978501e-05,4.835589941978501e-05,4.835589941978501e-05,4.835589941978501e-05,4.8355899419785e-05,4.8355899419785e-05,0.06436835949046199,4.8355899419785e-05,4.8355899419785e-05,4.835589941978501e-05,4.8355899419785e-05,4.835589941978501e-05,4.8355899419785e-05,4.835589941978501e-05,0.39251885278689763,0.030193827599517168,4.835589941978501e-05,4.8355899419785e-05,4.8355899419785e-05,4.8355899419785e-05,4.8355899419785e-05,4.8355899419785e-05
9,11,4.230118443319583e-05,4.2301184433195835e-05,4.2301184433195835e-05,4.2301184433195835e-05,4.2301184433195835e-05,0.0051057106038215816,4.2301184433195835e-05,4.230118443319583e-05,4.230118443319583e-05,4.230118443319583e-05,4.230118443319583e-05,0.03788279764154584,4.230118443319583e-05,4.230118443319583e-05,4.2301184433195835e-05,4.2301184433195835e-05,4.2301184433195835e-05,4.2301184433195835e-05,4.2301184433195835e-05,4.2301184433195835e-05,4.2301184433195835e-05,4.2301184433195835e-05,4.230118443319583e-05,4.230118443319583e-05,0.2768145649998549,4.230118443319583e-05,4.230118443319583e-05,4.2301184433195835e-05,4.230118443319583e-05,4.2301184433195835e-05,4.230118443319583e-05,4.2301184433195835e-05,0.19389389058936227,4.230118443319583e-05,4.2301184433195835e-05,4.230118443319583e-05,4.230118443319583e-05,4.230118443319583e-05,0.48482249471025346,4.230118443319583e-05
9,12,4.725897920609014e-05,4.725897920609015e-05,4.725897920609015e-05,4.725897920609015e-05,4.725897920609015e-05,4.725897920609015e-05,4.725897920609015e-05,4.725897920609015e-05,4.725897920609015e-05,4.725897920609014e-05,0.002876836963405687,0.32607852741562554,4.725897920609014e-05,4.725897920609015e-05,4.725897920609014e-05,4.725897920609015e-05,4.725897920609014e-05,4.725897920609015e-05,4.725897920609015e-05,0.20320402698597492,4.725897920609015e-05,4.725897920609015e-05,4.725897920609014e-05,4.725897920609015e-05,4.725897920609015e-05,4.725897920609014e-05,4.725897920609014e-05,4.725897920609015e-05,4.725897920609014e-05,4.725897920609015e-05,4.725897920609014e-05,4.725897920609014e-05,0.46613928538357474,4.725897920609015e-05,4.725897920609015e-05,4.725897920609014e-05,4.725897920609014e-05,4.725897920609014e-05,4.725897920609015e-05,4.725897920609014e-05
9,13,4.5372050816740205e-05,4.537205081674021e-05,4.537205081674021e-05,4.537205081674021e-05,4.5372050816740205e-05,4.537205081674021e-05,4.537205081674021e-05,4.5372050816740205e-05,4.537205081674021e-05,4.5372050816740205e-05,4.5372050816740205e-05,4.537205081674021e-05,4.537205081674021e-05,4.537205081674021e-05,4.537205081674021e-05,4.537205081674021e-05,4.537205081674021e-05,4.537205081674021e-05,4.537205081674021e-05,4.537205081674021e-05,4.537205081674021e-05,4.537205081674021e-05,4.5372050816740205e-05,4.5372050816740205e-05,4.537205081674021e-05,4.5372050816740205e-05,4.5372050816740205e-05,4.537205081674021e-05,4.5372050816740205e-05,4.537205081674021e-05,4.5372050816740205e-05,4.5372050816740205e-05,0.9982304900181471,4.5372050816740205e-05,4.537205081674021e-05,4.5372050816740205e-05,4.5372050816740205e-05,4.5372050816740205e-05,4.537205081674021e-05,4.5372050816740205e-05
9,14,4.5289855072504325e-05,4.528985507250433e-05,4.528985507250433e-05,4.528985507250433e-05,4.528985507250433e-05,4.528985507250433e-05,0.450041874046494,4.5289855072504325e-05,4.528985507250433e-05,4.5289855072504325e-05,4.5289855072504325e-05,4.528985507250433e-05,4.5289855072504325e-05,4.5289855072504325e-05,4.528985507250433e-05,4.528985507250433e-05,4.528985507250433e-05,4.528985507250433e-05,4.528985507250433e-05,0.01588912234090565,4.528985507250433e-05,4.528985507250433e-05,4.5289855072504325e-05,4.528985507250433e-05,4.528985507250433e-05,4.5289855072504325e-05,4.5289855072504325e-05,4.528985507250433e-05,4.5289855072504325e-05,4.528985507250433e-05,4.5289855072504325e-05,4.528985507250433e-05,0.5323932789749177,4.528985507250433e-05,4.528985507250433e-05,4.5289855072504325e-05,4.528985507250433e-05,4.5289855072504325e-05,4.528985507250433e-05,4.5289855072504325e-05
9,15,4.835589941975621e-05,4.8355899419756216e-05,4.8355899419756216e-05,4.8355899419756216e-05,4.8355899419756216e-05,4.8355899419756216e-05,0.9981141199226297,4.835589941975621e-05,4.835589941975621e-05,4.835589941975621e-05,4.835589941975621e-05,4.8355899419756216e-05,4.8355899419756216e-05,4.835589941975621e-05,4.8355899419756216e-05,4.8355899419756216e-05,4.8355899419756216e-05,4.8355899419756216e-05,4.8355899419756216e-05,4.8355899419756216e-05,4.8355899419756216e-05,4.8355899419756216e-05,4.835589941975621e-05,4.835589941975621e-05,4.8355899419756216e-05,4.835589941975621e-05,4.835589941975621e-05,4.8355899419756216e-05,4.835589941975621e-05,4.8355899419756216e-05,4.835589941975621e-05,4.835589941975621e-05,4.8355899419756216e-05,4.8355899419756216e-05,4.8355899419756216e-05,4.835589941975621e-05,4.835589941975621e-05,4.835589941975621e-05,4.8355899419756216e-05,4.835589941975621e-05
9,16,3.063725490198773e-05,3.063725490198773e-05,3.063725490198773e-05,3.063725490198773e-05,3.063725490198773e-05,3.063725490198773e-05,3.063725490198773e-05,3.0637254901987726e-05,3.0637254901987726e-05,3.0637254901987726e-05,3.063725490198773e-05,3.063725490198773e-05,3.063725490198773e-05,3.0637254901987726e-05,3.063725490198773e-05,3.063725490198773e-05,3.063725490198773e-05,3.063725490198773e-05,3.063725490198773e-05,3.063725490198773e-05,0.36196063154401775,3.063725490198773e-05,3.0637254901987726e-05,3.063725490198773e-05,3.063725490198773e-05,3.0637254901987726e-05,3.0637254901987726e-05,3.063725490198773e-05,3.0637254901987726e-05,3.063725490198773e-05,3.0637254901987726e-05,3.063725490198773e-05,0.6368751527697066,3.063725490198773e-05,3.063725490198773e-05,3.0637254901987726e-05,3.0637254901987726e-05,3.0637254901987726e-05,3.063725490198773e-05,3.0637254901987726e-05
9,17,5.8685446009408976e-05,5.8685446009408976e-05,5.868544600940898e-05,5.8685446009408976e-05,5.868544600940898e-05,5.8685446009408976e-05,5.868544600940898e-05,5.8685446009408976e-05,5.8685446009408976e-05,5.8685446009408976e-05,5.8685446009408976e-05,5.8685446009408976e-05,5.8685446009408976e-05,5.8685446009408976e-05,5.8685446009408976e-05,5.868544600940898e-05,5.8685446009408976e-05,5.8685446009408976e-05,5.868544600940898e-05,5.8685446009408976e-05,5.868544600940898e-05,0.9977112676056331,5.8685446009408976e-05,5.8685446009408976e-05,5.8685446009408976e-05,5.8685446009408976e-05,5.8685446009408976e-05,5.868544600940898e-05,5.8685446009408976e-05,5.8685446009408976e-05,5.8685446009408976e-05,5.8685446009408976e-05,5.868544600940898e-05,5.8685446009408976e-05,5.8685446009408976e-05,5.8685446009408976e-05,5.868544600940898e-05,5.8685446009408976e-05,5.8685446009408976e-05,5.8685446009408976e-05
