term_str,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
mantle,-6.6311492495869084e-06,-5.080370515590028e-06,-5.15419859321226e-06,-6.343175928220132e-06,-3.972743192147856e-06,-7.713471303500584e-06,5.961052322545052e-06,1.9068865233418661e-06,-1.1321924456269838e-05,-5.068849220074941e-06
mantoman,-2.849111459465959e-06,-2.1998192754380154e-06,-2.205558733805405e-06,-2.723193633828097e-06,-1.7759289077460573e-06,-3.094157583811472e-06,1.2687994214791377e-06,7.489087834126982e-07,-4.121767626008746e-06,-4.032999457874066e-06
manual,-3.088361980265683e-05,-2.2634917183032773e-05,-2.3994254414617108e-05,-2.1366868909662793e-05,-1.364638738828482e-05,-3.130790400233799e-05,1.813075215070533e-05,1.1467743641279938e-05,-4.22961210908083e-05,-4.0836372414351656e-05
manuel,-2.1673987914406792e-05,-1.6680904330962965e-05,-1.7269770803516406e-05,-2.1720063252095583e-05,-1.3134464007169405e-05,-2.5649431818286604e-05,1.615661225728517e-05,8.578117623030177e-06,-3.72118975679504e-05,-6.202293083277394e-06
manufacturer,-1.639621928395258e-06,-1.2666294505657593e-06,-1.4414132615592122e-06,-4.0922211734111304e-07,-5.691469987019501e-07,-1.681152699177526e-06,9.533184634163216e-07,5.720444237768516e-07,-2.536454561565688e-06,-2.542242731706527e-06
manufacturing,-2.051198476120607e-06,-1.55431300769859e-06,-1.6654792720288103e-06,-1.9947633198042946e-06,-1.2526485755849449e-06,-2.493001069441864e-06,8.64465592526358e-07,7.326339874512013e-07,-3.101888786623471e-06,-3.1308260149782607e-06
manure,-1.700448533944837e-05,-1.3018772833128713e-05,-1.4306234265934552e-05,-1.2184595546862585e-05,-8.867349965336832e-06,-1.907859317775532e-05,4.659078386184039e-06,5.276470692041537e-06,-2.330073027561909e-05,-2.657108222370332e-05
manured,-1.1153814869656037e-06,-8.392382550871944e-07,-8.778932438698922e-07,-1.0602099900471959e-06,-6.592855067811884e-07,-1.3133684785067398e-06,6.481778363214145e-07,4.2201901821040844e-07,-1.7450424454036662e-06,-1.703368567922017e-06
many,-0.00024790839212374767,-0.00015925463586556108,-0.0001517200407629217,-0.0002136068633097485,-0.0001426239297559247,-0.0002574611352757143,0.0001352303575157045,0.00011158492837746004,-0.00031906943670271474,-0.00028573666783198175
mao,-1.1595549996330387e-05,-8.53080469022237e-06,-9.221161368919502e-06,-1.1761872555744966e-05,-7.262826027842418e-06,-1.4530563621343756e-05,3.2780587834374316e-06,2.865471727275944e-06,-1.587381115165387e-05,-1.8843324895514635e-05
map,7.753299458843907e-06,-1.4595038745551437e-05,-1.4134092581296884e-05,-1.900284883717753e-05,-1.2313543561133469e-05,-2.4330687792259343e-05,6.2080274361913554e-06,6.764208755709854e-06,-2.900225650467309e-05,-3.09359676360673e-05
maple,-1.585984672338656e-06,-2.8357941455897914e-06,-3.066410986388629e-06,-3.5983339052932347e-06,-2.349298699454077e-06,-4.666233731920249e-06,2.82283206507416e-06,1.5288213710487052e-06,-7.012404107310773e-06,5.252947164820566e-06
mapliest,-3.7248130320700494e-06,-2.7358380177246615e-06,-2.9894748801097605e-06,-3.5627798562390727e-06,-2.1901875143485194e-06,-4.530958399311575e-06,2.2145088785696457e-06,1.482857192228333e-06,-6.124680047337654e-06,-6.231013826226838e-06
mapquested,-3.2555666098723344e-06,-2.7679322274647195e-06,-2.9369540975214625e-06,-3.1713521547527147e-06,-2.3505733719218586e-06,-4.66417227477236e-06,4.228494771245457e-06,1.4230807081935802e-06,-8.696508511284971e-06,3.0326070961213855e-05
maps,-1.964766457704583e-06,-1.514836013684544e-06,-1.7001958537224432e-06,-2.1083881371423736e-06,-1.3780914404465397e-06,-2.7655654852592894e-06,-5.272045674940875e-06,-8.277360821890091e-07,1.6952956496205021e-06,-2.173415256181047e-06
maradona,-5.084394464163531e-06,-3.786115654429535e-06,-3.83932565472949e-06,-4.603712051561932e-06,-2.8148005118991454e-06,-5.527447120223845e-06,3.623913790013437e-06,2.065869376838374e-06,-7.847776056607114e-06,-6.651616420786916e-06
marantz,-5.857320303938185e-07,-4.700950420495359e-07,-5.805205021751439e-07,-3.0848274633894286e-08,-2.531466136016256e-07,4.4514499416755104e-07,-3.3104088025226716e-07,1.0198758147029287e-08,-3.0741198783964823e-07,3.1683585208677944e-07
maraschino,-3.0219038843928318e-06,-2.380842089144068e-06,-2.5585301792719196e-06,-3.0269673302317083e-06,-1.961892000908359e-06,-3.975329995273152e-06,9.25529982454955e-06,-6.259073343476342e-06,9.036075763728502e-07,5.07904950624515e-06
marathon,-1.2007801819015294e-06,-8.998368030784222e-07,-9.8781200003651e-07,-1.1458441064036565e-06,-7.181152818488109e-07,-1.376523356188892e-06,7.47052813662503e-07,5.67342937504895e-07,-1.9546934629476e-06,-2.0393539136887364e-06
marathons,-2.7595296640312153e-06,-2.074433037526465e-06,-2.2361915185940553e-06,-2.625616122756078e-06,-1.6698956498367846e-06,-3.365996060801666e-06,1.6977403652473474e-06,1.2040451891349528e-06,-4.576766789596586e-06,-3.954732721045166e-06
marble,-1.6571646198713107e-06,-1.265406138225028e-06,-1.3396346742092032e-06,-1.6085916283239315e-06,-1.0162700193311455e-06,-1.9940955193328586e-06,9.114223612449826e-07,6.499858303359151e-07,-2.6852725356292336e-06,-2.66739632097097e-06
march,-2.5374221887382543e-05,-1.5292010227145115e-05,-1.9830461718050723e-05,-1.6531436489408526e-05,-1.1448704249560803e-05,-2.5567460375632006e-05,1.5563141241277046e-05,9.557578363322568e-06,-3.633067063233915e-05,-3.1261109416966547e-05
marched,3.7110140730399057e-06,-1.336287648279135e-06,-1.6067757420421845e-06,-1.9221860448123425e-06,-1.2316158804929429e-06,-2.4045873081896396e-06,1.131183635028481e-06,8.131392116671646e-07,-3.2820403525537697e-06,-3.2590942131786777e-06
marching,-1.7459872565714954e-05,-1.3611699327333026e-05,2.8116602147445417e-05,-1.1729290961932347e-05,-7.126217818494798e-06,-1.5243177291523743e-05,9.982871183679668e-06,5.278953829103747e-06,-2.2272085711934725e-05,-2.1494063706359606e-05
marci,-3.608186315774648e-06,-2.820091804546055e-06,-3.034198006786014e-06,-3.801524872221015e-06,-2.435078840697465e-06,-4.894027084646187e-06,2.137696087053338e-06,1.6615260068891652e-06,-6.91452972809428e-06,-3.933328551389768e-06
marcy,-4.582875487846765e-06,2.4091916746105325e-05,-1.9882332439568214e-06,-2.7904294339209454e-06,-1.990470324094113e-06,-3.9772131600777255e-06,1.6642552297647196e-05,3.825484026747948e-05,2.2809479335151582e-05,2.7070026409422043e-05
mares,-1.998671378198725e-06,-1.5045516748821478e-06,-1.5858971622361094e-06,-1.903768577722342e-06,-1.1677334944940868e-06,-2.2741309901185168e-06,1.076288014916216e-06,7.440768493442463e-07,-2.9809364021645084e-06,-2.8817844863840358e-06
margaret,-1.1522928086179329e-05,-8.945236143368807e-06,-9.198386696245746e-06,-1.1648433197086307e-05,-7.400932463019525e-06,-1.4151711557474789e-05,-3.3466026197792243e-06,2.1346002122452713e-06,-1.0970374397990004e-05,-1.5721008844914067e-05
margarita,-1.8979409955888178e-05,-1.6970971946252518e-05,2.6340597170491993e-05,0.0001223481433049572,4.071555128287585e-05,2.304717433934246e-05,2.5718924576353212e-06,2.6772596074648965e-06,-5.657248144626641e-06,-1.3802151144185097e-05
margaritakaraoke,-3.273731060497105e-06,-2.6826501727419084e-06,-3.189999780250687e-06,-4.254448426108812e-06,-3.8253660592460525e-06,1.3748088041941241e-05,3.5960797014471483e-08,3.76146374155587e-07,-2.370209462281678e-06,-3.129682735836553e-06
margaritas,-2.075346601228807e-06,-1.5794585438173234e-06,-1.6266960661157152e-06,-1.996018789491123e-06,-1.2711808564278175e-06,-2.3994296367616404e-06,1.1916105054962512e-06,8.226958654476637e-07,-3.2562187443583132e-06,-3.051388019473284e-06
margaux,-3.998217489323477e-06,-3.016348174455802e-06,-3.181379827161457e-06,-4.1533279918375e-06,-2.4963251403430105e-06,-4.350351106915903e-06,1.599920396021608e-06,1.507132945518273e-06,-5.72247732430115e-06,-6.3096365522705865e-06
marge,-2.4571995389538813e-06,-2.025945977986792e-06,-2.1229459078731184e-06,-2.187239445429178e-06,-1.622095652821105e-06,-3.0047294244740515e-06,3.7121440049242086e-06,1.2753632668581878e-06,-6.292939294409172e-06,2.2033627409030058e-05
margin,8.910974614773029e-07,-5.650226159412364e-07,-6.417192954969915e-07,-7.983772571982906e-07,-5.040342495460518e-07,-9.383633274970278e-07,4.5337793167352197e-07,3.455705043285053e-07,-1.2926629870575409e-06,-1.339278683539266e-06
marginalized,-1.2007967418724771e-06,2.3834112827223878e-06,-7.091756627966579e-07,-8.605426099502797e-07,-5.456033751133178e-07,-1.0358779841874754e-06,5.7588448097269e-07,3.5512253113033364e-07,-1.5117660131469028e-06,-1.454991569539071e-06
margins,-3.1078133029853245e-06,-2.3968660515819337e-06,-2.8276024490896006e-06,1.0072882042456328e-08,-7.96409783994996e-07,-2.9572098717989077e-06,1.40231063420515e-06,1.1202014612670767e-06,-4.518626867102584e-06,-4.826695130429298e-06
maria,-1.043473293216424e-05,-8.091570192197771e-06,-8.064053293865975e-06,-9.328356819993131e-06,-5.921034898527323e-06,-1.2075130187124062e-05,2.5643304055200408e-06,2.3386802674431565e-06,-1.3039531128833761e-05,-1.495888125685823e-05
marie,-1.6328459393413254e-05,-1.2222296978179388e-05,-1.28858816070351e-05,-1.5724841738092375e-05,-9.775709906332604e-06,-1.8428468907359363e-05,8.886604188030952e-06,6.68984498840927e-06,-2.4340773639602898e-05,-2.437702485754886e-05
marijuana,-2.395691312390296e-05,9.328764546972729e-05,-1.712779196135893e-05,7.330425661263777e-05,2.248411755154871e-05,5.327401462009655e-06,3.2303966167834102e-06,2.3045438073405004e-06,-1.2897575587087435e-05,-2.0010241157552027e-05
marilyn,-6.61279893525176e-06,-4.952728477867703e-06,-4.926668572428989e-06,-5.7336128574682805e-06,-3.658978782723058e-06,-6.536819539535682e-06,5.116253195207418e-06,2.7423966964246766e-06,-9.912709647767574e-06,-6.860914850373728e-06
marinate,-2.7509571335239316e-06,-2.136215519726578e-06,-2.0701882994771473e-06,-2.697932790920476e-06,-1.7455162728908858e-06,-3.4902716101224323e-06,1.7553298352755295e-06,1.113458480038773e-06,-4.814955837360828e-06,-4.7480663712317436e-06
marine,-4.1956027975480666e-07,-3.182358333468966e-07,-3.3459570719428975e-07,-3.971903562457397e-07,-2.525019271592513e-07,-4.895473844486228e-07,2.1146508123644197e-07,1.5365578943982097e-07,-6.456696611145489e-07,-6.406877689746271e-07
marines,-3.7535104000128683e-06,-2.8738805522142713e-06,-3.007985016643188e-06,-3.5918038744237684e-06,-2.325209917847375e-06,-4.422584536438778e-06,9.143142393552804e-07,1.1341542522424106e-06,-5.083321603430887e-06,-5.787172289883564e-06
marion,-3.036389541482303e-05,0.00017686749152730555,-7.407504612750577e-06,-1.2072607474232691e-05,-6.587989864179972e-06,-1.3777967010182573e-05,1.0127718635665442e-05,5.993675734593879e-06,-2.091703659285861e-05,-2.068727558970746e-05
marjory,-3.7236562614963796e-06,-3.329289434717358e-06,2.258188354348834e-05,-2.929763071483833e-07,-5.159792824228982e-07,-1.9225472406154974e-06,1.1265573048113373e-06,7.589410869712934e-07,-3.531689744517714e-06,-4.315213078921308e-06
mark,-4.348429217869675e-05,-3.422770852078246e-05,-3.1383877253459166e-05,-2.2462202094498897e-05,-2.057300871545945e-05,-4.946398000428596e-05,5.605821602634735e-05,0.0001280136997335557,5.450532393947852e-05,-6.615697079407118e-06
marked,-5.38597318047664e-06,-5.928595261447634e-06,-6.3937011914280626e-06,-7.600090417388065e-06,-4.874755319233172e-06,-9.38451390629182e-06,4.385659721978238e-06,3.2581474941716757e-06,-1.2870531490564586e-05,-4.708271743763218e-06
marker,-1.5430927322147872e-06,-1.1682833840451153e-06,-1.2424939393946533e-06,-1.4131800867776098e-06,-9.222951784064965e-07,-1.8311020773663997e-06,8.143909137662104e-07,5.834621999075832e-07,-2.4613378941157823e-06,-2.3881217166328014e-06
market,-4.290975279846208e-05,-3.7854750520220455e-05,-3.080196447055766e-05,-3.986038955866724e-05,-2.7973012288127013e-05,-4.1458601078075654e-05,5.91814871834936e-06,1.2771978866705667e-05,-5.6518013546603336e-05,-6.460666797572005e-05
marketing,-2.393899084906226e-05,-1.8993606645566236e-05,-2.423032860953453e-05,3.0960650752187056e-05,5.129045110908722e-06,-1.4258152028799527e-05,1.2037109102447845e-05,1.3119332279310082e-05,-1.7196925400867317e-05,-2.9060502097423303e-05
marketplace,-1.2488617077694372e-06,-9.269566235685589e-07,-9.809910783792597e-07,-1.2029971054290698e-06,-7.063915236131376e-07,-1.413470660865084e-06,6.762074577383621e-07,4.611023478818503e-07,-1.82588707628679e-06,-1.8829176401389103e-06
markets,-6.656684487679264e-07,-6.681128889345453e-07,-7.143581904636059e-07,-8.587621175615579e-07,-5.365038486033154e-07,-1.0742282631801888e-06,2.498561194506118e-07,2.6879670807169376e-07,-1.206650258986805e-06,-1.3115123975945687e-06
marks,-2.2213038689756496e-05,-1.6999748083479743e-05,-1.8111201457255507e-05,-1.681731539046569e-05,-1.20262818759567e-05,-2.426868829940331e-05,8.527467915445842e-06,7.195380779242641e-06,-3.089524466187044e-05,-2.1247814294291808e-05
marky,-3.8332911621493874e-07,-2.9966983368874447e-07,-3.1708778776297664e-07,-3.854433969293851e-07,-2.5305561108302837e-07,-4.866663262698985e-07,1.3979462382851553e-07,6.18938613972075e-07,3.6890159945775716e-08,-6.230982518260819e-08
marley,-1.485110616654893e-06,-1.1454235201261692e-06,-1.4115043517833051e-06,9.921841927271903e-07,-2.6756662474252454e-09,-1.0728991656550936e-06,8.364440822421342e-07,5.166191352637436e-07,-2.0640263649815163e-06,-2.0171928881178265e-06
marlon,3.3387071682426356e-05,-6.339413760145489e-06,-8.444946919972132e-06,-9.6655895063496e-06,-6.684065527395669e-06,-1.3871886167133712e-05,4.0607790577270405e-06,3.5034576249851358e-06,-1.8587936168903015e-05,1.9611461973660538e-05
marmalade,-1.7939715719592983e-05,-1.415396839215897e-05,-1.4735659692913147e-05,-1.821022688409531e-05,-1.1834708365209327e-05,-2.3199893405168905e-05,1.7830071967590736e-06,3.078438322408757e-06,-2.2686497086741163e-05,5.054344567692307e-06
marque,-1.409438720874917e-06,-1.0380865315127895e-06,-1.0655498088108418e-06,-1.31298766689548e-06,-7.728275597943252e-07,-1.4691576615259368e-06,8.202319451081375e-07,4.817762077457896e-07,-1.933087044413106e-06,-1.7437776673737782e-06
marriage,-1.8871890530842854e-05,-2.8697231140533508e-05,-2.8205005384868778e-05,-3.3892682242176395e-05,-2.1784842602749093e-05,-4.627607745382732e-05,1.6071680975680653e-05,1.2004797627812244e-05,-5.50618779763136e-05,-5.6414481068454785e-05
marriages,-3.3168871576001456e-06,-2.5072615382287905e-06,-2.7179764888182414e-06,-3.182666556907918e-06,-2.016791224759555e-06,-4.094248196560855e-06,1.7412122342418168e-06,1.2741980136165903e-06,-5.462421039114598e-06,-4.482158996260836e-06
married,-0.00014223108938364143,-0.00011684813727918612,-0.000123159774145157,-0.00010323703559766803,-7.912689569134224e-05,-0.00017530387153345093,4.8879137417679365e-05,4.901513108244017e-05,-0.00021601399823267337,-0.0002021853402999465
marriott,-6.210979301589366e-07,-4.7400932722035365e-07,-5.154059462659856e-07,-8.074140540323182e-07,-5.457806070555061e-07,6.812665674479432e-07,3.581187944554912e-07,2.0742470431462277e-07,-8.331338248041605e-07,-7.269757981807787e-07
marrow,-1.4063476420761313e-06,-1.1386940103552277e-06,-1.2134696140757226e-06,-1.3582033034742067e-06,-9.162613835370549e-07,-1.7423639354104323e-06,1.4345084344895536e-06,6.583628607096315e-07,-2.99572030050887e-06,5.478718785327896e-06
marry,-6.48365391168708e-05,-2.284774355172351e-05,-4.437321079604076e-05,-6.0899180069689575e-05,-3.925630109280648e-05,-6.926903287576272e-05,4.891480549358424e-05,9.568247422776405e-06,-8.787461635197843e-05,-9.350926911765346e-05
marrying,-2.4313402541153147e-05,-1.827528082623463e-05,-1.9815196971864172e-05,-2.3067852920136832e-05,-1.4215521745173965e-05,-2.767246691940729e-05,1.3751978659671864e-05,8.921731114997068e-06,-3.8249243937817035e-05,-3.471151552232193e-05
mars,-4.6230234845588314e-07,-3.5858922012161806e-07,-3.8436178625085643e-07,-4.822008475774368e-07,-3.077654144130128e-07,-6.117139432863682e-07,-5.375297016134076e-07,-1.998726364457566e-08,-1.4546987984494954e-07,-5.796854414283558e-07
marsala,-1.4139159284846504e-05,-1.0248045960283404e-05,-1.0503876876228425e-05,-1.343687325447661e-05,-7.3841254004420826e-06,-1.4300728127337983e-05,8.914032964554729e-06,5.33823400133362e-06,-1.933483281400612e-05,-1.810247758497209e-05
marshal,-3.5189956923332094e-06,-3.0006792374005935e-06,-3.2981065045838133e-06,-3.4357280718652635e-06,-2.5083919212747493e-06,-5.014838369643265e-06,5.436353072739544e-06,1.9124903635157124e-06,-1.0211460800718596e-05,3.833748443600659e-05
marshbrook,-6.931605892258325e-07,-5.229407661729733e-07,-5.56308808635282e-07,-6.692699977122031e-07,-4.208391450135774e-07,-8.082663386145802e-07,4.0086968699676867e-07,2.9847181069923475e-07,-1.1162277671211133e-06,-1.1684391940390321e-06
marshmallow,-3.975555743073732e-06,-3.063749057311623e-06,-3.2182557130252237e-06,-3.8415259740469485e-06,-2.479574634856066e-06,-4.625564778035902e-06,2.866165119377036e-06,1.7151700050185134e-06,-7.060892400134143e-06,2.8550419278329683e-06
marsupial,-3.5089788058711766e-06,-2.532739721030865e-06,-2.5899037123658664e-06,-3.266485822790646e-06,-1.797365354485327e-06,-3.668371948347417e-06,2.10948250313994e-06,1.2885716626036505e-06,-4.69912894944226e-06,-4.452960536297111e-06
martha,-4.53147086089359e-06,-3.6348178433263503e-06,-4.749337537930176e-06,4.096449169680619e-06,-5.035090008305316e-07,7.084312083927615e-06,2.7276377773743188e-06,1.139775604521719e-06,-5.865426772103586e-06,-5.370087758021565e-06
martial,-2.64236261126696e-06,-2.203580229100262e-06,-1.874348304006354e-06,3.4804747132034085e-07,-5.931712836538852e-07,-2.5587741693018145e-06,8.462344752604083e-07,8.366134858706756e-07,-3.665564499952628e-06,-2.2714456046279913e-06
martian,-3.493982405736336e-06,-2.609618922843201e-06,-2.765736103388138e-06,-3.390919537905066e-06,-2.191655464811048e-06,-4.179321581778535e-06,1.0306436551091582e-06,1.1738551613264319e-06,-4.953895711465232e-06,-5.2566029169398565e-06
martiiin,-3.468205125872098e-06,-2.952769418161189e-06,-3.2164448472149973e-06,-3.5431188853778176e-06,-2.4810763807431076e-06,-4.940796468148817e-06,4.946851062556301e-06,1.7906865818350195e-06,-9.725117474966862e-06,3.8420394661927774e-05
martin,-7.055260500596724e-05,-5.961780971474957e-05,0.00022277510971494224,-3.9836344218910336e-05,-3.0384016187115747e-05,-6.4839487963140615e-06,2.7951259758359083e-05,2.4870074497260266e-05,-9.340152860037308e-05,-0.00011509632694408359
martinez,-3.5170876027519314e-05,-3.004324810766583e-05,-2.8414057137258987e-05,-3.914573313742808e-05,-2.2774277655697302e-05,-4.5590238657706515e-05,2.540362740376095e-05,1.6641569191228752e-05,-6.081555898692225e-05,-5.661717369311684e-05
