season,episode,scene,line,term_str,n,tfidf,max_pos,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,sentiment
2,8,28,4715,offense,1,2.309711407385049,NN,1,0,1,1,0,1,0,0,-1
2,8,28,4716,offense,1,0.7699038024616829,NN,1,0,1,1,0,1,0,0,-1
2,8,28,4717,god,1,1.0306641007715645,NNP,0,1,0,1,1,0,0,1,1
2,8,28,4721,gross,1,1.735175585529218,JJ,0,0,1,0,0,0,0,0,-1
2,8,29,4731,promise,1,0.1786562002264391,VBP,0,0,0,0,1,0,0,1,1
2,8,30,4733,superman,1,3.387139259231311,JJ,0,0,0,0,1,0,0,1,1
2,8,30,4734,deserve,1,0.7587541155977872,VBP,1,1,0,0,0,0,0,1,1
2,8,31,4736,wan,1,0.5856228683938426,VBP,0,0,0,1,0,1,0,0,-1
2,8,32,4744,wait,1,6.859257876389352,NN,0,1,0,0,0,0,0,0,-1
2,8,32,4746,wait,3,1.2104572723040032,NN,0,1,0,0,0,0,0,0,-1
2,8,32,4746,wan,1,0.4478292523011737,VBP,0,0,0,1,0,1,0,0,-1
2,8,32,4755,inconsiderate,1,0.2655443773537965,JJ,1,0,1,0,0,1,0,0,-1
2,8,32,4755,obnoxious,1,0.2419385185165222,JJ,1,0,1,0,0,1,0,0,-1
2,8,32,4759,sweet,1,0.37710166543855506,JJ,0,1,0,0,1,0,1,1,1
2,8,32,4760,cry,1,1.0012504136685034,VB,0,0,0,0,0,1,0,0,-1
2,8,32,4763,god,1,2.061328201543129,NNP,0,1,0,1,1,0,0,1,1
2,8,33,4764,good,1,0.11987402986059104,JJ,0,1,0,0,1,0,1,1,1
2,8,34,4765,hell,1,0.780462082995487,NN,1,0,1,1,0,1,0,0,-1
2,8,37,4771,concerned,1,0.24142389735650194,JJ,0,0,0,1,0,1,0,0,0
2,8,37,4771,good,1,0.10457096221881344,JJ,0,1,0,0,1,0,1,1,1
2,8,37,4771,sick,1,0.19821055915180782,JJ,0,0,1,0,0,1,0,0,-1
2,8,38,4776,good,3,0.5897802269141078,JJ,0,1,0,0,1,0,1,1,1
2,8,39,4782,death,1,0.19404014275988601,NN,1,1,1,1,0,1,1,0,-1
2,8,39,4782,fight,2,0.36233415890971354,NN,1,0,0,1,0,0,0,0,-1
2,8,39,4782,good,1,0.09101546711637466,JJ,0,1,0,0,1,0,1,1,1
2,8,39,4782,intense,1,0.22750967835354535,JJ,1,0,1,1,1,0,1,1,0
2,8,39,4782,winning,1,0.21255866127840453,VBG,0,1,1,0,1,1,1,1,1
2,8,39,4784,waste,1,1.1496581306395102,NN,0,0,1,0,0,0,0,0,-1
2,8,39,4788,good,2,0.36406186846549865,JJ,0,1,0,0,1,0,1,1,1
2,8,39,4788,magnificent,1,0.5290934307811648,JJ,0,1,0,0,1,0,1,1,1
2,8,39,4788,marvelous,1,0.5290934307811648,JJ,0,0,0,0,1,0,0,0,1
2,8,39,4788,mighty,1,0.5290934307811648,NNP,1,0,0,1,1,0,0,1,1
2,8,39,4788,money,1,0.2880639996626945,NN,1,1,0,0,1,0,1,1,1
2,8,41,4796,god,1,0.10481329838354893,NNP,0,1,0,1,1,0,0,1,1
2,8,42,4799,fun,1,1.8251573808704145,NN,0,1,0,0,1,0,0,0,1
2,8,42,4802,hell,1,2.8616943043167855,NN,1,0,1,1,0,1,0,0,-1
2,8,42,4808,kind,1,0.591582971859334,NN,0,0,0,0,1,0,0,1,1
2,8,42,4810,wait,1,0.979893982341336,NN,0,1,0,0,0,0,0,0,-1
2,8,42,4817,romance,1,0.5584328468677932,NN,0,1,0,1,1,1,1,1,1
2,8,43,4827,good,1,0.9829670448568465,JJ,0,1,0,0,1,0,1,1,1
2,8,43,4843,romantic,1,0.3107810693241636,JJ,0,1,0,0,1,0,0,1,1
2,8,43,4845,career,1,0.2062688713138636,NN,0,1,0,0,0,0,0,0,1
2,8,43,4845,congratulatory,1,0.27362905399676907,NN,0,0,0,0,1,0,0,0,1
2,8,43,4845,deal,1,0.14298372937546303,NN,0,1,0,0,1,0,1,1,1
2,8,43,4845,kiss,1,0.15983745326940477,VB,0,1,0,0,1,0,1,0,1
2,8,43,4845,true,2,0.29031979379242334,JJ,0,0,0,0,1,0,0,1,1
2,8,43,4848,pleasant,1,3.4676212829531514,JJ,0,1,0,0,1,0,1,1,1
2,8,43,4850,good,1,0.7021193177548902,JJ,0,1,0,0,1,0,1,1,1
2,8,44,4851,god,1,0.3864990377893367,NNP,0,1,0,1,1,0,0,1,1
2,8,44,4853,good,1,0.614354403035529,JJ,0,1,0,0,1,0,1,1,1
2,8,44,4853,lost,1,1.1046327662843944,VBD,0,0,0,0,0,1,0,0,-1
2,8,44,4854,gift,1,0.35951368329803063,NN,0,1,0,0,1,0,1,0,1
2,8,44,4854,god,1,0.2473593841851755,NNP,0,1,0,1,1,0,0,1,1
2,8,44,4856,good,1,0.273046401349124,JJ,0,1,0,0,1,0,1,1,1
2,8,45,4866,wait,1,0.40348575743466775,NN,0,1,0,0,0,0,0,0,-1
2,8,45,4868,lying,1,3.4285075436971497,VBG,1,0,1,0,0,0,0,0,-1
2,8,45,4869,lie,1,1.2856903288864312,VB,1,0,1,0,0,1,0,0,-1
2,8,45,4873,fell,1,0.25556506607399626,VBD,0,0,0,0,0,1,0,0,-1
2,8,46,4874,inflation,1,0.1749468839036777,NN,0,0,0,1,0,0,0,0,-1
2,8,46,4874,lord,1,0.13424768839029774,NNP,0,0,1,0,0,0,0,1,0
2,8,46,4874,salary,1,0.1301544730559412,NN,0,1,0,0,1,0,0,1,1
2,8,46,4874,wild,2,0.2684953767805955,JJ,0,0,0,0,0,0,1,0,-1
2,8,47,4875,professional,1,0.17234316601958233,JJ,0,0,0,0,0,0,0,1,1
2,8,49,4877,communicate,1,0.17894698917472604,VB,0,0,0,0,0,0,0,1,1
2,8,49,4877,gem,1,0.20370527577825487,NN,0,0,0,0,1,0,0,0,1
2,8,49,4877,inability,1,0.20370527577825487,NN,0,0,0,0,0,1,0,0,-1
2,8,49,4877,real,1,0.10279675229543547,JJ,0,0,0,0,0,0,0,1,1
2,8,50,4889,dare,1,0.9021742510378459,NN,0,1,0,0,0,0,0,1,0
2,8,50,4891,dare,1,1.546584430350593,NN,0,1,0,0,0,0,0,1,0
2,8,52,4897,spine,2,0.31886172716810585,NN,1,0,0,0,0,0,0,0,0
2,9,1,4898,beautiful,1,0.1232893207154685,JJ,0,0,0,0,1,0,0,0,1
2,9,1,4898,god,1,0.08471211787163543,NNP,0,1,0,1,1,0,0,1,1
2,9,1,4898,problem,1,0.11350031001495135,NN,0,0,0,1,0,1,0,0,-1
2,9,1,4899,danger,1,3.0713806577728624,NN,0,0,0,1,0,1,0,0,-1
2,9,1,4900,real,1,0.3262679529376865,JJ,0,0,0,0,0,0,0,1,1
2,9,4,4918,forbid,1,0.35713806577728624,NN,0,0,0,0,0,1,0,0,-1
2,9,4,4918,god,1,0.1545996151157347,NNP,0,1,0,1,1,0,0,1,1
2,9,4,4922,hit,1,1.408772102821118,VB,1,0,0,0,0,0,0,0,-1
2,9,4,4924,choke,1,0.6531565104877501,VB,1,0,0,0,0,1,0,0,-1
2,9,4,4924,fall,1,0.4792541456475179,VB,0,0,0,0,0,1,0,0,-1
2,9,4,4924,poisoned,1,0.6274278518462623,VBD,1,0,1,1,0,1,0,0,-1
2,9,4,4925,die,1,0.282767464263775,VB,0,0,0,1,0,1,0,0,-1
2,9,5,4926,depress,1,0.39676212829531515,VB,0,0,0,1,0,1,0,0,-1
2,9,5,4926,salary,1,0.2765782552438751,NN,0,1,0,0,1,0,0,1,1
2,9,5,4926,share,1,0.2586730793938898,NN,0,1,0,0,1,0,0,1,1
2,9,6,4929,god,1,0.07190679772824869,NNP,0,1,0,1,1,0,0,1,1
2,9,6,4929,late,1,0.10479655972889573,JJ,0,0,0,0,0,1,0,0,-1
2,9,7,4930,deal,1,0.5528704202517905,NN,0,1,0,0,1,0,1,1,1
2,9,7,4931,crazy,1,0.24174804237157874,JJ,1,0,0,1,0,1,0,0,-1
2,9,7,4938,true,1,0.8419274019980277,JJ,0,0,0,0,1,0,0,1,1
2,9,7,4939,problem,1,1.3809204385152416,NN,0,0,0,1,0,1,0,0,-1
2,9,7,4941,bad,1,0.20748904709806726,JJ,1,0,1,1,0,1,0,0,-1
2,9,7,4941,brother,2,0.552208210791651,NN,0,0,0,0,0,0,0,1,1
2,9,7,4941,immediately,1,0.29952839696006295,RB,0,1,0,0,0,0,0,0,0
2,9,7,4941,love,1,0.1767414025448308,VBP,0,0,0,0,1,0,0,0,1
2,9,7,4941,problem,1,0.23015340641920692,NN,0,0,0,1,0,1,0,0,-1
2,9,8,4942,erase,1,1.2316870033568403,VB,0,0,0,1,0,0,0,0,-1
2,9,9,4943,immediately,1,0.4688270561114029,RB,0,1,0,0,0,0,0,0,0
2,9,9,4945,good,1,0.9829670448568465,JJ,0,1,0,0,1,0,1,1,1
2,9,9,4946,immediately,1,0.4492925954400944,RB,0,1,0,0,0,0,0,0,0
2,9,10,4955,gross,1,0.2602763378293827,JJ,0,0,1,0,0,0,0,0,-1
2,9,10,4955,spider,1,0.3321380657772863,NN,0,0,1,1,0,0,0,0,0
2,9,11,4956,friend,1,0.4417567719187784,NN,0,0,0,0,1,0,0,1,1
2,9,11,4959,medical,1,1.495449317025511,JJ,0,1,0,1,0,0,0,1,1
2,9,12,4961,medical,1,0.21363561671793013,JJ,0,1,0,1,0,0,0,1,1
2,9,12,4961,volunteer,1,0.19108143089946952,NN,0,1,0,1,1,0,0,1,1
2,9,15,4972,intimidation,1,0.29944311569457743,NN,1,0,0,1,0,0,0,0,-1
2,9,15,4972,rule,1,0.20596771361180624,NN,0,0,0,1,0,0,0,1,0
2,9,16,4973,pretty,1,1.8600081450367685,RB,0,1,0,0,1,0,0,1,1
2,9,16,4973,young,1,2.4676212829531514,JJ,0,1,0,0,1,0,1,0,1
2,9,16,4978,food,1,0.2228843604086953,NN,0,0,0,0,1,0,0,1,1
2,9,16,4980,fun,1,0.7300629523481659,NN,0,1,0,0,1,0,0,0,1
2,9,17,4981,beer,1,0.11715419523278744,NN,0,0,0,0,1,0,0,0,1
2,9,17,4981,fun,1,0.08022669806023801,NN,0,1,0,0,1,0,0,0,1
2,9,17,4981,invite,1,0.11758857286121202,VB,0,1,0,0,1,0,1,1,1
2,9,17,4981,pretty,1,0.08175859978183599,RB,0,1,0,0,1,0,0,1,1
2,9,17,4981,real,1,0.08246332876447023,JJ,0,0,0,0,0,0,0,1,1
2,9,17,4981,true,1,0.092519494725058,JJ,0,0,0,0,1,0,0,1,1
2,9,18,4982,baby,1,0.41641365002587116,NN,0,0,0,0,1,0,0,0,1
2,9,19,4992,surprise,1,1.8631792560269937,NN,0,0,0,1,1,0,1,0,1
2,9,19,4995,perfect,1,1.722619457823991,JJ,0,1,0,0,1,0,0,1,1
2,9,20,4999,surprise,1,0.7763246900112473,NN,0,0,0,1,1,0,1,0,1
2,9,20,5002,wait,1,0.6859257876389352,NN,0,1,0,0,0,0,0,0,-1
2,9,20,5003,food,1,0.18821345990067606,NN,0,0,0,0,1,0,0,1,1
2,9,20,5017,wan,1,0.8458996987911059,VBP,0,0,0,1,0,1,0,0,-1
2,9,20,5018,hanging,1,0.4298290116722903,VBG,1,0,1,1,0,1,0,0,-1
2,9,20,5021,fun,1,0.8111810581646286,NN,0,1,0,0,1,0,0,0,1
2,9,21,5033,brother,1,0.552208210791651,NN,0,0,0,0,0,0,0,1,1
2,9,21,5033,festival,1,0.715026951767367,NN,0,1,0,0,1,0,1,0,1
2,9,21,5039,charity,1,3.7051992098830455,NN,0,0,0,0,1,0,0,0,1
2,9,21,5040,liar,1,11.346923175755592,NN,0,0,1,0,0,0,0,0,-1
2,9,21,5042,liar,1,2.836730793938898,NN,0,0,1,0,0,0,0,0,-1
2,9,21,5044,celebrating,1,0.23963321000698667,VBG,0,1,0,0,1,0,0,0,1
2,9,21,5044,freedom,1,0.22076528547868476,NN,0,0,0,0,1,0,0,1,1
2,9,21,5044,loyal,1,0.23963321000698667,JJ,0,0,0,1,1,0,1,1,1
2,9,21,5044,wanting,1,0.2239714175813699,VBG,0,0,0,0,0,1,0,0,-1
2,9,21,5044,watch,2,0.3075239978530347,VB,0,1,0,1,0,0,0,0,0
2,9,21,5048,watch,1,2.71646198103514,VB,0,1,0,1,0,0,0,0,0
2,9,21,5055,fun,1,0.280793443210833,NN,0,1,0,0,1,0,0,0,1
2,9,22,5056,beer,1,0.21757207686089092,NN,0,0,0,0,1,0,0,0,1
2,9,22,5056,enjoy,1,0.19922368724560074,VB,0,1,0,0,1,0,0,1,1
2,9,22,5057,good,1,0.3510596588774451,JJ,0,1,0,0,1,0,1,1,1
2,9,22,5061,love,1,1.0604484152689848,VBP,0,0,0,0,1,0,0,0,1
2,9,22,5062,special,1,0.45445627091439733,JJ,0,0,0,0,1,0,0,0,1
2,9,22,5064,honor,1,1.4826617193547043,NN,0,0,0,0,0,0,0,1,1
2,9,22,5066,love,1,1.0604484152689848,VBP,0,0,0,0,1,0,0,0,1
2,9,22,5067,wan,1,0.30452389156479814,VBP,0,0,0,1,0,1,0,0,-1
2,9,22,5069,leave,1,0.41986678758490276,VB,0,0,0,0,0,1,1,0,-1
2,9,22,5069,wan,1,0.42294984939555297,VBP,0,0,0,1,0,1,0,0,-1
2,9,22,5071,lucky,1,0.12083831180683359,JJ,0,0,0,0,1,0,1,0,1
2,9,22,5071,prohibited,1,0.18241936933117936,VBN,1,0,1,1,0,0,0,0,-1
2,9,24,5081,exciting,1,0.20656157913207,VBG,0,1,0,0,1,0,1,0,1
2,9,24,5081,gun,2,0.3787737430301597,NN,1,0,0,1,0,0,0,0,-1
2,9,24,5081,real,1,0.14431082533782288,JJ,0,0,0,0,0,0,0,1,1
2,9,24,5081,top,1,0.1682989242132519,NN,0,1,0,0,0,0,0,1,1
2,9,25,5082,angry,1,0.5860309464958469,JJ,1,0,1,0,0,0,0,0,-1
2,9,25,5082,doctor,1,0.5471176288213417,NN,0,0,0,0,0,0,0,1,1
2,9,25,5089,shot,1,1.3330466172435107,NN,1,0,0,1,0,1,1,0,-1
2,9,25,5091,shoot,1,1.1125004596316703,NN,1,0,0,1,0,0,0,0,-1
2,9,26,5103,lost,1,0.8033692845704687,VBD,0,0,0,0,0,1,0,0,-1
2,9,26,5110,wait,1,0.3610135724415448,NN,0,1,0,0,0,0,0,0,-1
2,9,26,5113,happy,3,0.9444582158175127,JJ,0,1,0,0,1,0,0,1,1
2,9,26,5113,leave,1,0.30230408706113,VB,0,0,0,0,0,1,1,0,-1
2,9,27,5122,wan,1,0.7613097289119954,VBP,0,0,0,1,0,1,0,0,-1
2,9,27,5123,fortune,1,0.5981797268102044,NN,0,1,0,0,1,0,1,1,1
2,9,27,5123,money,1,0.38888639954463766,NN,1,1,0,0,1,0,1,1,1
2,9,27,5124,promise,1,0.4466405005660978,VBP,0,0,0,0,1,0,0,1,1
2,9,27,5129,gun,1,0.6155073324240095,NN,1,0,0,1,0,0,0,0,-1
2,9,27,5131,good,3,1.638278408094744,JJ,0,1,0,0,1,0,1,1,1
2,9,28,5132,fun,1,1.042947074783094,NN,0,1,0,0,1,0,0,0,1
2,9,28,5133,sap,1,2.9740970263625215,NN,0,0,0,0,0,1,0,0,-1
2,9,29,5138,laser,1,0.7570873606948592,NN,0,0,0,0,0,0,0,1,1
2,9,30,5145,god,1,0.15856370781100992,NNP,0,1,0,1,1,0,0,1,1
2,9,32,5149,worry,1,0.8311422433863097,VB,0,1,0,1,0,1,0,0,-1
2,9,32,5151,birthday,1,0.2570941798490482,NN,0,1,0,0,1,0,1,0,1
2,9,32,5151,friend,1,0.23387123219229444,NN,0,0,0,0,1,0,0,1,1
2,9,32,5152,love,1,0.13831935851334584,VBP,0,0,0,0,1,0,0,0,1
2,9,33,5159,grasping,1,1.062177509415186,VBG,0,1,0,0,0,0,0,0,-1
2,9,34,5160,hanging,1,0.2456165780984516,VBG,1,0,1,1,0,1,0,0,-1
2,9,34,5160,unfair,1,0.29251244359741546,JJ,1,0,1,0,0,1,0,0,-1
2,9,35,5162,surprise,1,1.8631792560269937,NN,0,0,0,1,1,0,1,0,1
2,9,35,5164,fiend,1,0.137689677146413,NN,1,0,1,1,0,0,0,0,-1
2,9,35,5164,good,1,0.04550773355818733,JJ,0,1,0,0,1,0,1,1,1
2,9,35,5164,love,2,0.11782760169655387,VBP,0,0,0,0,1,0,0,0,1
2,9,35,5164,morgue,1,0.1322733576952912,NN,0,0,1,1,0,1,0,0,-1
2,9,35,5164,terrorist,1,0.12843041788715376,NN,1,0,1,1,0,1,1,0,-1
2,9,36,5165,baby,1,0.06814041545877891,NN,0,0,0,0,1,0,0,0,1
2,9,36,5165,explain,1,0.09148300190686365,VB,0,0,0,0,0,0,0,1,1
2,9,36,5165,love,1,0.05784264083285372,VBP,0,0,0,0,1,0,0,0,1
2,9,36,5165,pain,1,0.09656870562153655,NN,0,0,0,1,0,1,0,0,-1
2,9,36,5165,peace,1,0.11875572917959092,NN,0,1,0,0,1,0,0,1,1
2,9,36,5165,sing,1,0.09378087527395425,VBG,0,1,0,0,1,1,0,1,1
2,9,36,5165,tender,1,0.12077747846446772,NN,0,0,0,0,1,0,0,1,1
2,9,36,5165,unknown,1,0.12316870033568403,JJ,0,1,0,1,0,0,0,0,-1
2,9,36,5165,wan,1,0.06920997535563594,VBP,0,0,0,1,0,1,0,0,-1
2,9,36,5166,love,2,0.42417936610759394,VBP,0,0,0,0,1,0,0,0,1
2,9,36,5167,love,1,1.5906726229034773,VBP,0,0,0,0,1,0,0,0,1
2,9,38,5172,found,1,0.10430905565517187,VBD,0,0,0,0,1,0,0,1,1
2,9,38,5172,real,1,0.08933527282817606,JJ,0,0,0,0,0,0,0,1,1
2,9,40,5177,wan,1,0.5856228683938426,VBP,0,0,0,1,0,1,0,0,-1
2,9,40,5177,wear,1,0.7387460454705926,VB,0,0,0,0,0,0,0,1,-1
2,9,41,5189,good,1,0.819139204047372,JJ,0,1,0,0,1,0,1,1,1
2,9,42,5192,idiot,1,0.2113779437154922,NN,0,0,1,0,0,0,0,0,-1
2,9,42,5192,rating,1,0.32467096888844205,NN,1,0,0,1,0,1,0,0,-1
2,9,43,5195,cancel,1,0.2695755572640567,VB,0,0,0,0,0,1,0,0,-1
2,9,43,5195,helpful,1,0.27925113534178786,JJ,0,0,0,0,1,0,0,1,1
2,9,43,5199,wasted,1,0.5935242565906304,VBN,1,0,1,0,0,0,0,0,-1
2,9,45,5203,damn,1,0.34644127064734626,NN,1,0,1,0,0,0,0,0,-1
2,9,45,5208,wan,2,0.7250568846780908,VBP,0,0,0,1,0,1,0,0,-1
2,9,45,5209,important,1,1.1825754420777894,JJ,0,0,0,0,0,0,0,1,1
2,9,45,5211,hit,1,0.33810530467706834,VB,1,0,0,0,0,0,0,0,-1
2,9,45,5211,slump,1,0.6348194052725042,NN,0,0,0,0,0,1,0,0,-1
2,9,45,5220,enjoying,1,0.29251244359741546,VBG,0,1,0,0,1,0,0,1,1
2,9,45,5220,perfect,1,0.2050737449790465,JJ,0,1,0,0,1,0,0,1,1
2,9,45,5221,bee,1,3.0425113534178783,NN,1,0,0,1,0,0,0,0,0
2,9,45,5222,hanging,1,0.8596580233445806,VBG,1,0,1,1,0,1,0,0,-1
2,9,45,5223,bee,1,6.0850227068357565,NN,1,0,0,1,0,0,0,0,0
2,9,45,5224,bee,1,2.028340902278585,NN,1,0,0,1,0,0,0,0,0
2,9,45,5225,bee,1,6.0850227068357565,NN,1,0,0,1,0,0,0,0,0
2,9,45,5226,bee,2,1.431770048667237,NN,1,0,0,1,0,0,0,0,0
2,9,46,5229,good,1,4.914835224284232,JJ,0,1,0,0,1,0,1,1,1
2,9,46,5230,good,1,1.638278408094744,JJ,0,1,0,0,1,0,1,1,1
2,9,46,5232,promise,1,0.2890026768368868,VBP,0,0,0,0,1,0,0,1,1
2,9,46,5237,late,1,2.2531260341712582,JJ,0,0,0,0,0,1,0,0,-1
2,9,48,5243,shot,1,1.3330466172435107,NN,1,0,0,1,0,1,1,0,-1
2,9,48,5244,president,1,2.1740970263625212,NN,0,0,0,0,0,0,0,1,1
2,9,48,5247,shoot,1,0.8343753447237527,NN,1,0,0,1,0,0,0,0,-1
2,9,48,5249,wan,1,0.5856228683938426,VBP,0,0,0,1,0,1,0,0,-1
2,9,48,5251,deal,2,1.036632037972107,NN,0,1,0,0,1,0,1,1,1
2,9,48,5251,kind,1,0.44368722889450046,NN,0,0,0,0,1,0,0,1,1
2,9,48,5251,quiet,1,0.6739388931601417,JJ,0,0,0,0,0,1,0,0,1
2,9,48,5252,deal,1,0.25130473647808654,NN,0,1,0,0,1,0,1,1,1
2,9,48,5252,gun,1,0.2984277975389137,NN,1,0,0,1,0,0,0,0,-1
2,9,48,5253,good,2,3.276556816189488,JJ,0,1,0,0,1,0,1,1,1
2,9,48,5254,gun,1,0.2591609820732671,NN,1,0,0,1,0,0,0,0,-1
2,9,48,5254,kind,1,0.18681567532400017,NN,0,0,0,0,1,0,0,1,1
2,9,48,5254,tripping,1,0.4176443455740159,VBG,1,0,0,0,0,1,0,0,-1
2,9,48,5274,shot,1,0.622088421380305,NN,1,0,0,1,0,1,1,0,-1
2,9,48,5276,safe,1,0.44719663613441085,JJ,0,0,0,0,1,0,0,1,1
2,9,48,5277,achieve,1,0.33495205666038463,VB,0,0,0,0,1,0,0,1,1
2,9,48,5277,compliment,1,0.3150134007972166,NN,0,1,0,0,1,0,1,1,1
2,9,48,5279,good,1,2.457417612142116,JJ,0,1,0,0,1,0,1,1,1
2,9,49,5283,mistake,1,0.2841479931230487,NN,0,0,0,0,0,1,0,0,-1
2,9,50,5286,good,1,0.0664166922200572,JJ,0,1,0,0,1,0,1,1,1
2,9,50,5288,wan,1,0.4758185805699971,VBP,0,0,0,1,0,1,0,0,-1
2,9,50,5291,teacher,1,1.1548557036925244,NN,0,0,0,0,0,0,0,1,1
2,9,50,5292,sentence,1,0.2507026019268567,NN,1,1,1,1,0,1,0,0,-1
2,9,50,5293,sentence,1,1.309224698951363,NN,1,1,1,1,0,1,0,0,-1
2,9,50,5294,sentence,1,0.13389798057457122,NN,1,1,1,1,0,1,0,0,-1
2,9,51,5300,good,1,1.228708806071058,JJ,0,1,0,0,1,0,1,1,1
2,9,51,5303,good,1,0.7021193177548902,JJ,0,1,0,0,1,0,1,1,1
2,10,1,5309,god,1,3.0919923023146936,NNP,0,1,0,1,1,0,0,1,1
2,10,1,5312,shove,1,3.9878648454013623,VB,1,0,0,0,0,0,0,0,-1
2,10,1,5314,shove,1,2.3927189072408175,VB,1,0,0,0,0,0,0,0,-1
2,10,1,5315,shove,2,1.495449317025511,VB,1,0,0,0,0,0,0,0,-1
2,10,1,5321,tree,1,0.5429419094807878,NN,1,1,1,0,1,0,1,1,1
2,10,1,5322,merry,1,5.330515883091828,NNP,0,0,0,0,1,0,0,0,1
2,10,2,5324,cutter,1,0.550758708585652,NN,0,0,0,1,0,0,0,0,-1
2,10,2,5324,tree,1,0.3820702325975914,NN,1,1,1,0,1,0,1,1,1
2,10,2,5325,tree,1,0.34386320933783227,NN,1,1,1,0,1,0,1,1,1
2,10,2,5327,charity,1,0.4275229857557361,NN,0,0,0,0,1,0,0,0,1
2,10,2,5327,good,1,0.18903212401093203,JJ,0,1,0,0,1,0,1,1,1
2,10,3,5328,explain,1,0.06708753473170001,VB,0,0,0,0,0,0,0,1,1
2,10,3,5328,laugh,1,0.058913747535167704,IN,0,0,0,0,1,0,1,0,1
2,10,4,5329,missing,1,0.917708678057086,VBG,0,0,0,1,0,1,0,0,-1
2,10,5,5332,disaster,1,0.4748194052725042,NN,1,0,1,1,0,1,1,0,-1
2,10,5,5332,planning,1,0.39758991176998876,NN,0,1,0,0,0,0,0,1,1
2,10,5,5332,prepare,1,0.4619422814770098,VB,0,1,0,0,0,0,0,0,1
2,10,6,5333,merry,1,0.23691181702630348,NNP,0,0,0,0,1,0,0,0,1
2,10,6,5335,cream,1,0.7760865706375343,NN,0,1,0,0,1,0,1,0,1
2,10,7,5336,bonus,1,0.19755589660276787,NN,0,1,0,0,1,0,1,0,1
2,10,7,5336,good,1,0.08776491471936128,JJ,0,1,0,0,1,0,1,1,1
2,10,7,5336,money,1,0.13888799983737057,NN,1,1,0,0,1,0,1,1,1
2,10,7,5336,save,1,0.17018991301657108,VB,0,0,0,0,1,0,0,1,1
2,10,7,5336,tough,1,0.17469682661718333,JJ,0,0,0,0,0,1,0,0,-1
2,10,8,5337,hanging,1,0.1305809655713287,VBG,1,0,1,1,0,1,0,0,-1
2,10,8,5337,word,1,0.11144804989056752,NN,0,0,0,0,0,0,0,1,1
2,10,8,5338,liquor,1,1.1071268859242873,NN,1,0,0,0,1,1,0,0,-1
2,10,8,5338,serve,1,0.9685464681974183,NN,0,0,0,0,0,0,0,1,-1
2,10,8,5339,damn,1,0.577402117745577,NN,1,0,1,0,0,0,0,0,-1
2,10,11,5347,wan,1,1.5226194578239909,VBP,0,0,0,1,0,1,0,0,-1
2,10,11,5354,elf,1,1.652276125756956,NN,1,0,1,1,0,0,0,0,0
2,10,12,5356,disqualified,1,0.2073512731707143,VBN,1,0,1,0,0,1,0,0,-1
2,10,12,5356,elf,1,0.23603944653670803,NN,1,0,1,1,0,0,0,0,0
2,10,12,5356,present,1,0.15631932252038336,JJ,0,1,0,0,1,0,1,1,1
2,10,12,5356,tree,2,0.3274887707979355,NN,1,1,1,0,1,0,1,1,1
2,10,13,5357,kind,1,0.273038294704308,NN,0,0,0,0,1,0,0,1,1
2,10,13,5357,weird,1,0.3129144427533372,JJ,0,0,1,0,0,0,0,0,-1
2,10,14,5358,truth,1,0.2295461658561071,NN,0,0,0,0,0,0,0,1,1
2,10,15,5359,happily,1,0.6326439348138785,RB,0,0,0,0,1,0,0,0,1
2,10,16,5360,good,1,0.819139204047372,JJ,0,1,0,0,1,0,1,1,1
2,10,16,5361,good,1,0.614354403035529,JJ,0,1,0,0,1,0,1,1,1
2,10,16,5361,pretty,1,0.9300040725183842,RB,0,1,0,0,1,0,0,1,1
2,10,16,5364,pretty,1,0.7440032580147075,RB,0,1,0,0,1,0,0,1,1
2,10,16,5368,special,1,0.5680703386429966,JJ,0,0,0,0,1,0,0,0,1
2,10,17,5374,center,1,0.8361911639855851,NN,0,0,0,0,0,0,0,1,1
2,10,17,5374,count,1,0.7610157852548224,VB,0,0,0,0,0,0,0,1,1
2,10,17,5375,tree,1,0.7368497342953548,NN,1,1,1,0,1,0,1,1,1
2,10,17,5378,tree,1,1.7193160466891613,NN,1,1,1,0,1,0,1,1,1
2,10,18,5381,love,1,0.1674392234635239,VBP,0,0,0,0,1,0,0,0,1
2,10,19,5382,present,1,2.462029329696038,JJ,0,1,0,0,1,0,1,1,1
2,10,19,5384,good,1,0.614354403035529,JJ,0,1,0,0,1,0,1,1,1
2,10,22,5394,god,1,0.2688688958534516,NNP,0,1,0,1,1,0,0,1,1
2,10,22,5394,present,1,0.4281790138601805,JJ,0,1,0,0,1,0,1,1,1
2,10,22,5396,present,1,1.0942352576426835,JJ,0,1,0,0,1,0,1,1,1
2,10,22,5398,present,1,1.0942352576426835,JJ,0,1,0,0,1,0,1,1,1
2,10,22,5400,gift,1,0.6419887201750546,NN,0,1,0,0,1,0,1,0,1
2,10,22,5405,fun,1,0.2703936860548762,NN,0,1,0,0,1,0,0,0,1
2,10,22,5405,shoot,1,0.3708334865438901,NN,1,0,0,1,0,0,0,0,-1
2,10,24,5412,instructions,1,1.0966482008868184,NNS,0,1,0,0,0,0,0,1,0
2,10,24,5415,gift,6,1.419132960386963,NN,0,1,0,0,1,0,1,0,1
